CENTRALWAVELNG,BANDWIDTH,FLAM,FLAMERR1,FLAMERR2,FLAM_AUTHORS,FNU,FNUERR1,FNUERR2,FNU_AUTHORS,OBS_DATE,OBS_DATEERR1,OBS_DATEERR2
8.90226,,6.09281229080379e-17,1.797037211937513e-18,-1.797037211937513e-18,Calculated,0.001610594979128595,4.750350039869649e-05,-4.750350039869649e-05,M&acirc;lin et al. 2025,,,
8.90356,,6.082877636672907e-17,1.725042762069102e-18,-1.725042762069102e-18,Calculated,0.0016084388956401612,4.5613705237577163e-05,-4.5613705237577163e-05,M&acirc;lin et al. 2025,,,
8.90486,,5.947628009177668e-17,1.6881102094206698e-18,-1.6881102094206698e-18,Calculated,0.0015731357839496444,4.465017942602561e-05,-4.465017942602561e-05,M&acirc;lin et al. 2025,,,
8.90616,,6.026309490568409e-17,1.9329694983014225e-18,-1.9329694983014225e-18,Calculated,0.001594412721151239,5.114160104974003e-05,-5.114160104974003e-05,M&acirc;lin et al. 2025,,,
8.90746,,6.195255929781216e-17,1.861713842649015e-18,-1.861713842649015e-18,Calculated,0.0016395907497842868,4.927074570849054e-05,-4.927074570849054e-05,M&acirc;lin et al. 2025,,,
8.90876,,6.212919758681763e-17,2.308322588774001e-18,-2.308322588774001e-18,Calculated,0.001644745935850823,6.110821230571051e-05,-6.110821230571051e-05,M&acirc;lin et al. 2025,,,
8.91006,,5.911579496448183e-17,2.334677072545452e-18,-2.334677072545452e-18,Calculated,0.0015654293166748638,6.182394969952062e-05,-6.182394969952062e-05,M&acirc;lin et al. 2025,,,
8.91136,,6.204004476399193e-17,2.306323475999009e-18,-2.306323475999009e-18,Calculated,0.0016433454398294797,6.109096441617035e-05,-6.109096441617035e-05,M&acirc;lin et al. 2025,,,
8.91267,,6.477671152068028e-17,2.0889288197008044e-18,-2.0889288197008044e-18,Calculated,0.00171633663484454,5.534867356905621e-05,-5.534867356905621e-05,M&acirc;lin et al. 2025,,,
8.91397,,6.308315986199718e-17,2.092545119131774e-18,-2.092545119131774e-18,Calculated,0.0016719520219558052,5.546068159267625e-05,-5.546068159267625e-05,M&acirc;lin et al. 2025,,,
8.91527,,6.132188982597898e-17,2.614492531035386e-18,-2.614492531035386e-18,Calculated,0.001625745945150627,6.931457336066406e-05,-6.931457336066406e-05,M&acirc;lin et al. 2025,,,
8.91657,,5.75019853574244e-17,2.093622998472204e-18,-2.093622998472204e-18,Calculated,0.0015249189012118388,5.552165307923328e-05,-5.552165307923328e-05,M&acirc;lin et al. 2025,,,
8.91787,,5.91379274940191e-17,2.0847216550599976e-18,-2.0847216550599976e-18,Calculated,0.0015687608717005479,5.530173104520251e-05,-5.530173104520251e-05,M&acirc;lin et al. 2025,,,
8.91917,,6.137362902906245e-17,2.290527256416459e-18,-2.290527256416459e-18,Calculated,0.001628542788723869,6.077889974611258e-05,-6.077889974611258e-05,M&acirc;lin et al. 2025,,,
8.92047,,5.930090683156582e-17,2.106226831376794e-18,-2.106226831376794e-18,Calculated,0.001574002463993489,5.590481494208098e-05,-5.590481494208098e-05,M&acirc;lin et al. 2025,,,
8.92177,,5.79656070218235e-17,2.026054970945263e-18,-2.026054970945263e-18,Calculated,0.0015390089529288577,5.379253146157573e-05,-5.379253146157573e-05,M&acirc;lin et al. 2025,,,
8.92307,,5.887510383763884e-17,1.9101923391073743e-18,-1.9101923391073743e-18,Calculated,0.001563612416812343,5.073112852870492e-05,-5.073112852870492e-05,M&acirc;lin et al. 2025,,,
8.92438,,5.95186939423157e-17,2.166781332342389e-18,-2.166781332342389e-18,Calculated,0.0015811659923939366,5.75624350724876e-05,-5.75624350724876e-05,M&acirc;lin et al. 2025,,,
8.92568,,6.063882701326428e-17,2.3488252719875007e-18,-2.3488252719875007e-18,Calculated,0.001611393077511658,6.241678755984483e-05,-6.241678755984483e-05,M&acirc;lin et al. 2025,,,
8.92698,,6.141818508835041e-17,2.34802155302737e-18,-2.34802155302737e-18,Calculated,0.00163257932263893,6.241362279052634e-05,-6.241362279052634e-05,M&acirc;lin et al. 2025,,,
8.92828,,6.131618105937687e-17,2.322651192893851e-18,-2.322651192893851e-18,Calculated,0.001630343075686204,6.175724293562641e-05,-6.175724293562641e-05,M&acirc;lin et al. 2025,,,
8.92958,,5.848984474932753e-17,1.886892578901016e-18,-1.886892578901016e-18,Calculated,0.0015556466139583977,5.018543071623288e-05,-5.018543071623288e-05,M&acirc;lin et al. 2025,,,
8.93088,,5.88966772972847e-17,1.7306451424851231e-18,-1.7306451424851231e-18,Calculated,0.0015669236281538334,4.604315370834372e-05,-4.604315370834372e-05,M&acirc;lin et al. 2025,,,
8.93218,,6.149105071700982e-17,1.7628655465581176e-18,-1.7628655465581176e-18,Calculated,0.0016364226661891882,4.691403227288968e-05,-4.691403227288968e-05,M&acirc;lin et al. 2025,,,
8.93348,,6.00273418297744e-17,1.9500179816446235e-18,-1.9500179816446235e-18,Calculated,0.001597935345100505,5.190972249425695e-05,-5.190972249425695e-05,M&acirc;lin et al. 2025,,,
8.93479,,6.081348469423302e-17,2.2983650066249026e-18,-2.2983650066249026e-18,Calculated,0.0016193341738926126,6.120058763314986e-05,-6.120058763314986e-05,M&acirc;lin et al. 2025,,,
8.93609,,6.227993549607109e-17,1.98355812608301e-18,-1.98355812608301e-18,Calculated,0.0016588656999789815,5.283333248605029e-05,-5.283333248605029e-05,M&acirc;lin et al. 2025,,,
8.93739,,6.038810292079327e-17,2.083964383002817e-18,-2.083964383002817e-18,Calculated,0.001608943980911915,5.552388282283118e-05,-5.552388282283118e-05,M&acirc;lin et al. 2025,,,
8.93869,,6.115115444311383e-17,1.9923466662176976e-18,-1.9923466662176976e-18,Calculated,0.0016297486960455535,5.309833331698683e-05,-5.309833331698683e-05,M&acirc;lin et al. 2025,,,
8.93999,,6.346842617447828e-17,2.3230689883797847e-18,-2.3230689883797847e-18,Calculated,0.0016919991397749625,6.193048996001513e-05,-6.193048996001513e-05,M&acirc;lin et al. 2025,,,
8.94129,,6.134146970555507e-17,2.2586326855379644e-18,-2.2586326855379644e-18,Calculated,0.0016357728444251365,6.023021669139169e-05,-6.023021669139169e-05,M&acirc;lin et al. 2025,,,
8.94259,,5.786061036362635e-17,2.1745016621813364e-18,-2.1745016621813364e-18,Calculated,0.0015433990105960646,5.800360025341134e-05,-5.800360025341134e-05,M&acirc;lin et al. 2025,,,
8.94389,,5.90994420120014e-17,2.239310187713673e-18,-2.239310187713673e-18,Calculated,0.0015769029254864059,5.974971447886298e-05,-5.974971447886298e-05,M&acirc;lin et al. 2025,,,
8.94519,,5.739795221228118e-17,2.1045041731592175e-18,-2.1045041731592175e-18,Calculated,0.0015319490789552435,5.616913331341647e-05,-5.616913331341647e-05,M&acirc;lin et al. 2025,,,
8.9465,,5.872775375502147e-17,2.064665029045479e-18,-2.064665029045479e-18,Calculated,0.0015678974592391811,5.5121860555472107e-05,-5.5121860555472107e-05,M&acirc;lin et al. 2025,,,
8.9478,,5.930218663345038e-17,1.97647995523942e-18,-1.97647995523942e-18,Calculated,0.0015836940677764096,5.278286953462938e-05,-5.278286953462938e-05,M&acirc;lin et al. 2025,,,
8.9491,,5.75122646404505e-17,2.0510816512026953e-18,-2.0510816512026953e-18,Calculated,0.001536340041459325,5.479107610777134e-05,-5.479107610777134e-05,M&acirc;lin et al. 2025,,,
8.9504,,6.09351249935458e-17,1.943578712061563e-18,-1.943578712061563e-18,Calculated,0.0016282491744325175,5.193442097138638e-05,-5.193442097138638e-05,M&acirc;lin et al. 2025,,,
8.9517,,5.97518893563913e-17,1.7376518914067644e-18,-1.7376518914067644e-18,Calculated,0.00159709615407365,4.644534562466854e-05,-4.644534562466854e-05,M&acirc;lin et al. 2025,,,
8.953,,6.032853815510327e-17,2.1697730772223778e-18,-2.1697730772223778e-18,Calculated,0.0016129780836802022,5.801228617741659e-05,-5.801228617741659e-05,M&acirc;lin et al. 2025,,,
8.9543,,5.951785932894842e-17,1.925243355994471e-18,-1.925243355994471e-18,Calculated,0.001591765882046411,5.148936341562936e-05,-5.148936341562936e-05,M&acirc;lin et al. 2025,,,
8.9556,,5.984013124354713e-17,1.7987535876552844e-18,-1.7987535876552844e-18,Calculated,0.0016008499722569296,4.81204598160959e-05,-4.81204598160959e-05,M&acirc;lin et al. 2025,,,
8.9569,,5.968790616114596e-17,1.95787974695895e-18,-1.95787974695895e-18,Calculated,0.0015972416542285987,5.2392641775211915e-05,-5.2392641775211915e-05,M&acirc;lin et al. 2025,,,
8.95821,,5.866729843403121e-17,2.1848218430005088e-18,-2.1848218430005088e-18,Calculated,0.0015703864627622968,5.848257440477501e-05,-5.848257440477501e-05,M&acirc;lin et al. 2025,,,
8.95951,,6.341170247418262e-17,2.3081221062207585e-18,-2.3081221062207585e-18,Calculated,0.0016978761877017015,6.180098324998706e-05,-6.180098324998706e-05,M&acirc;lin et al. 2025,,,
8.96081,,6.357852553965635e-17,2.4601774035363837e-18,-2.4601774035363837e-18,Calculated,0.0017028374349881497,6.589146482865014e-05,-6.589146482865014e-05,M&acirc;lin et al. 2025,,,
8.96211,,6.018123305594931e-17,2.186164052248358e-18,-2.186164052248358e-18,Calculated,0.0016123151454973776,5.856951134093621e-05,-5.856951134093621e-05,M&acirc;lin et al. 2025,,,
8.96341,,6.064561327510666e-17,2.13086476464014e-18,-2.13086476464014e-18,Calculated,0.0016252281663604324,5.710456613717968e-05,-5.710456613717968e-05,M&acirc;lin et al. 2025,,,
8.96471,,5.950984273140217e-17,2.2796493350662164e-18,-2.2796493350662164e-18,Calculated,0.0015952539503073793,6.110954827244063e-05,-6.110954827244063e-05,M&acirc;lin et al. 2025,,,
8.96601,,6.171746979486152e-17,2.298150479979635e-18,-2.298150479979635e-18,Calculated,0.0016549131202609204,6.162338466391375e-05,-6.162338466391375e-05,M&acirc;lin et al. 2025,,,
8.96731,,6.27015748225566e-17,2.057410303895462e-18,-2.057410303895462e-18,Calculated,0.0016817892654636287,5.518410938700832e-05,-5.518410938700832e-05,M&acirc;lin et al. 2025,,,
8.96862,,6.132680924948035e-17,1.728091786679173e-18,-1.728091786679173e-18,Calculated,0.0016453925252021707,4.63645401328175e-05,-4.63645401328175e-05,M&acirc;lin et al. 2025,,,
8.96992,,5.625308896893782e-17,1.731941531152866e-18,-1.731941531152866e-18,Calculated,0.001509703044261646,4.648131240416806e-05,-4.648131240416806e-05,M&acirc;lin et al. 2025,,,
8.97122,,5.795223057202374e-17,2.026768471593521e-18,-2.026768471593521e-18,Calculated,0.0015557553334673187,5.440956850601714e-05,-5.440956850601714e-05,M&acirc;lin et al. 2025,,,
8.97252,,5.800219911726882e-17,2.1248491163580605e-18,-2.1248491163580605e-18,Calculated,0.001557548468696419,5.705913806307895e-05,-5.705913806307895e-05,M&acirc;lin et al. 2025,,,
8.97382,,6.012640222925413e-17,1.8773340614970585e-18,-1.8773340614970585e-18,Calculated,0.001615058575816069,5.042717281056994e-05,-5.042717281056994e-05,M&acirc;lin et al. 2025,,,
8.97512,,5.888290855666327e-17,1.552805361645558e-18,-1.552805361645558e-18,Calculated,0.0015821157218116136,4.172208601429217e-05,-4.172208601429217e-05,M&acirc;lin et al. 2025,,,
8.97642,,5.674635719768671e-17,1.9510163822510166e-18,-1.9510163822510166e-18,Calculated,0.001525151173140868,5.243675666864641e-05,-5.243675666864641e-05,M&acirc;lin et al. 2025,,,
8.97772,,5.642606546484077e-17,1.9788230632317284e-18,-1.9788230632317284e-18,Calculated,0.0015169824950504406,5.319952619406145e-05,-5.319952619406145e-05,M&acirc;lin et al. 2025,,,
8.97902,,5.762016219645616e-17,2.126926777722715e-18,-2.126926777722715e-18,Calculated,0.0015495341586036183,5.719778579749941e-05,-5.719778579749941e-05,M&acirc;lin et al. 2025,,,
8.98033,,5.800619667581071e-17,2.100024170761056e-18,-2.100024170761056e-18,Calculated,0.0015603676132478542,5.649068359725269e-05,-5.649068359725269e-05,M&acirc;lin et al. 2025,,,
8.98163,,5.828586558313572e-17,1.965867982759013e-18,-1.965867982759013e-18,Calculated,0.0015683450869748527,5.289720520669999e-05,-5.289720520669999e-05,M&acirc;lin et al. 2025,,,
8.98293,,6.034800361319085e-17,2.05986336560619e-18,-2.05986336560619e-18,Calculated,0.001624303227989286,5.544247553600392e-05,-5.544247553600392e-05,M&acirc;lin et al. 2025,,,
8.98423,,5.875006871632901e-17,2.1067095063266364e-18,-2.1067095063266364e-18,Calculated,0.001581751965328809,5.671979582013432e-05,-5.671979582013432e-05,M&acirc;lin et al. 2025,,,
8.98553,,6.105206900521797e-17,2.1573571052774255e-18,-2.1573571052774255e-18,Calculated,0.001644205801079563,5.810022699139305e-05,-5.810022699139305e-05,M&acirc;lin et al. 2025,,,
8.98683,,6.011685196763371e-17,1.82482328586071e-18,-1.82482328586071e-18,Calculated,0.0016194882000646984,4.9158924360274256e-05,-4.9158924360274256e-05,M&acirc;lin et al. 2025,,,
8.98813,,5.749530709493396e-17,1.8826124637199164e-18,-1.8826124637199164e-18,Calculated,0.0015493149260158014,5.073039413683991e-05,-5.073039413683991e-05,M&acirc;lin et al. 2025,,,
8.98943,,5.844800217135901e-17,2.105558466567242e-18,-2.105558466567242e-18,Calculated,0.0015754430517837326,5.675450542436637e-05,-5.675450542436637e-05,M&acirc;lin et al. 2025,,,
8.99073,,5.87767303119778e-17,2.050435954919371e-18,-2.050435954919371e-18,Calculated,0.0015847624572822797,5.528470034264175e-05,-5.528470034264175e-05,M&acirc;lin et al. 2025,,,
8.99204,,5.908278340898547e-17,2.14671810259118e-18,-2.14671810259118e-18,Calculated,0.0015934755091727548,5.789745377934605e-05,-5.789745377934605e-05,M&acirc;lin et al. 2025,,,
8.99334,,6.192814174027554e-17,1.8241184860777282e-18,-1.8241184860777282e-18,Calculated,0.0016706988407955057,4.921111072483077e-05,-4.921111072483077e-05,M&acirc;lin et al. 2025,,,
8.99464,,5.85902601837889e-17,1.830181134615785e-18,-1.830181134615785e-18,Calculated,0.0015811068052875735,4.938895710264485e-05,-4.938895710264485e-05,M&acirc;lin et al. 2025,,,
8.99594,,5.877029104447802e-17,1.823566359560802e-18,-1.823566359560802e-18,Calculated,0.001586423969724777,4.9224690430775494e-05,-4.9224690430775494e-05,M&acirc;lin et al. 2025,,,
8.99724,,5.769731264670281e-17,1.929024613110675e-18,-1.929024613110675e-18,Calculated,0.0015579109486282678,5.208645649305242e-05,-5.208645649305242e-05,M&acirc;lin et al. 2025,,,
8.99854,,5.78705205740969e-17,2.0236504772565436e-18,-2.0236504772565436e-18,Calculated,0.0015630398008351309,5.465729714459798e-05,-5.465729714459798e-05,M&acirc;lin et al. 2025,,,
8.99984,,5.823471294225118e-17,1.8655405606955737e-18,-1.8655405606955737e-18,Calculated,0.0015733312640525826,5.0401438252321336e-05,-5.0401438252321336e-05,M&acirc;lin et al. 2025,,,
9.00114,,5.74685426715565e-17,1.6163125724695337e-18,-1.6163125724695337e-18,Calculated,0.001553080566614136,4.368065604557196e-05,-4.368065604557196e-05,M&acirc;lin et al. 2025,,,
9.00245,,5.702011526398015e-17,1.698982496686764e-18,-1.698982496686764e-18,Calculated,0.001541407407715266,4.592807632617814e-05,-4.592807632617814e-05,M&acirc;lin et al. 2025,,,
9.00375,,5.784416618366584e-17,1.8130279844772463e-18,-1.8130279844772463e-18,Calculated,0.001564135768187424,4.902520178510932e-05,-4.902520178510932e-05,M&acirc;lin et al. 2025,,,
9.00505,,5.912591500403381e-17,2.0188462787228255e-18,-2.0188462787228255e-18,Calculated,0.0015992570366998489,5.4606412721773714e-05,-5.4606412721773714e-05,M&acirc;lin et al. 2025,,,
9.00635,,6.089247041583474e-17,2.142693366552316e-18,-2.142693366552316e-18,Calculated,0.0016475154062772974,5.797301880209349e-05,-5.797301880209349e-05,M&acirc;lin et al. 2025,,,
9.00765,,5.960474683466503e-17,2.141732865078284e-18,-2.141732865078284e-18,Calculated,0.0016131405760973225,5.7963775895272084e-05,-5.7963775895272084e-05,M&acirc;lin et al. 2025,,,
9.00895,,6.032956921243624e-17,1.808673580516741e-18,-1.808673580516741e-18,Calculated,0.0016332288796002405,4.896401489405934e-05,-4.896401489405934e-05,M&acirc;lin et al. 2025,,,
9.01025,,5.993269327966828e-17,2.290127391222861e-18,-2.290127391222861e-18,Calculated,0.001622953444223185,6.201573688589575e-05,-6.201573688589575e-05,M&acirc;lin et al. 2025,,,
9.01155,,5.718444013398036e-17,2.306442903030522e-18,-2.306442903030522e-18,Calculated,0.001548979119344332,6.247559455655595e-05,-6.247559455655595e-05,M&acirc;lin et al. 2025,,,
9.01285,,5.803643921558478e-17,2.143349539266068e-18,-2.143349539266068e-18,Calculated,0.0015725115832528264,5.807458250385597e-05,-5.807458250385597e-05,M&acirc;lin et al. 2025,,,
9.01416,,5.682401803880576e-17,2.079601171147941e-18,-2.079601171147941e-18,Calculated,0.0015401053176078963,5.636357534592716e-05,-5.636357534592716e-05,M&acirc;lin et al. 2025,,,
9.01546,,5.841542566518422e-17,1.6754566816930696e-18,-1.6754566816930696e-18,Calculated,0.0015836944503669279,4.542312956573976e-05,-4.542312956573976e-05,M&acirc;lin et al. 2025,,,
9.01676,,5.686758390933203e-17,1.6651237196474605e-18,-1.6651237196474605e-18,Calculated,0.0015421761290169535,4.515602520399734e-05,-4.515602520399734e-05,M&acirc;lin et al. 2025,,,
9.01806,,5.578947027991847e-17,1.692414751520866e-18,-1.692414751520866e-18,Calculated,0.0015133757454945712,4.590937005528138e-05,-4.590937005528138e-05,M&acirc;lin et al. 2025,,,
9.01936,,5.972355366704179e-17,1.77378521467979e-18,-1.77378521467979e-18,Calculated,0.0016205613869958804,4.8130555722784517e-05,-4.8130555722784517e-05,M&acirc;lin et al. 2025,,,
9.02066,,5.983728796704215e-17,1.5955507656300603e-18,-1.5955507656300603e-18,Calculated,0.001624115993763806,4.330676749168787e-05,-4.330676749168787e-05,M&acirc;lin et al. 2025,,,
9.02196,,5.843106741343013e-17,1.514661408363303e-18,-1.514661408363303e-18,Calculated,0.0015864056192953465,4.112311268517163e-05,-4.112311268517163e-05,M&acirc;lin et al. 2025,,,
9.02326,,5.910771596134165e-17,1.9558775991359897e-18,-1.9558775991359897e-18,Calculated,0.0016052395709146886,5.311746642438597e-05,-5.311746642438597e-05,M&acirc;lin et al. 2025,,,
9.02456,,5.690505959125645e-17,1.891852570633217e-18,-1.891852570633217e-18,Calculated,0.001545865851425067,5.139350184112593e-05,-5.139350184112593e-05,M&acirc;lin et al. 2025,,,
9.02587,,5.728568391655653e-17,1.897329600499658e-18,-1.897329600499658e-18,Calculated,0.0015566545565688836,5.155715295697474e-05,-5.155715295697474e-05,M&acirc;lin et al. 2025,,,
9.02717,,5.674107255719425e-17,1.9092282447522083e-18,-1.9092282447522083e-18,Calculated,0.0015423001165383937,5.189544031638814e-05,-5.189544031638814e-05,M&acirc;lin et al. 2025,,,
9.02847,,5.705470574549364e-17,1.8452885876056678e-18,-1.8452885876056678e-18,Calculated,0.0015512721942352284,5.017193304021838e-05,-5.017193304021838e-05,M&acirc;lin et al. 2025,,,
9.02977,,5.69002252608704e-17,2.047711530225793e-18,-2.047711530225793e-18,Calculated,0.0015475179438994462,5.569170108599556e-05,-5.569170108599556e-05,M&acirc;lin et al. 2025,,,
9.03107,,5.68510759709579e-17,1.9046222245137474e-18,-1.9046222245137474e-18,Calculated,0.0015466268590015814,5.1815024401457584e-05,-5.1815024401457584e-05,M&acirc;lin et al. 2025,,,
9.03237,,5.4855697080242635e-17,1.741485463665374e-18,-1.741485463665374e-18,Calculated,0.0014927728617072779,4.7390560645226e-05,-4.7390560645226e-05,M&acirc;lin et al. 2025,,,
9.03367,,5.636809609105355e-17,1.77986161229544e-18,-1.77986161229544e-18,Calculated,0.0015343713282599209,4.844883569892374e-05,-4.844883569892374e-05,M&acirc;lin et al. 2025,,,
9.03497,,5.692366356978125e-17,1.8427080105214456e-18,-1.8427080105214456e-18,Calculated,0.0015499405803570928,5.017400047969626e-05,-5.017400047969626e-05,M&acirc;lin et al. 2025,,,
9.03628,,5.970601156938872e-17,1.9795409044555397e-18,-1.9795409044555397e-18,Calculated,0.0016261677580847076,5.391526765934327e-05,-5.391526765934327e-05,M&acirc;lin et al. 2025,,,
9.03758,,5.964497123673252e-17,2.085433088180458e-18,-2.085433088180458e-18,Calculated,0.0016249731158767397,5.681573203888252e-05,-5.681573203888252e-05,M&acirc;lin et al. 2025,,,
9.03888,,5.836269129589199e-17,1.8698303861688767e-18,-1.8698303861688767e-18,Calculated,0.0015904964374059965,5.095650152042263e-05,-5.095650152042263e-05,M&acirc;lin et al. 2025,,,
9.04018,,5.686395339029082e-17,1.6997373514658365e-18,-1.6997373514658365e-18,Calculated,0.001550099106132492,4.633447363540277e-05,-4.633447363540277e-05,M&acirc;lin et al. 2025,,,
9.04148,,5.881162819762281e-17,1.6999037247441287e-18,-1.6999037247441287e-18,Calculated,0.0016036538311509122,4.635234909010419e-05,-4.635234909010419e-05,M&acirc;lin et al. 2025,,,
9.04278,,6.126927184826737e-17,1.9204169175915076e-18,-1.9204169175915076e-18,Calculated,0.001671148839238551,5.2380294491420165e-05,-5.2380294491420165e-05,M&acirc;lin et al. 2025,,,
9.04408,,6.032022759323268e-17,1.7994280653760167e-18,-1.7994280653760167e-18,Calculated,0.0016457367059537356,4.909439063928312e-05,-4.909439063928312e-05,M&acirc;lin et al. 2025,,,
9.04538,,5.81707020667039e-17,1.7093396656689422e-18,-1.7093396656689422e-18,Calculated,0.001587547187747272,4.664989905100099e-05,-4.664989905100099e-05,M&acirc;lin et al. 2025,,,
9.04668,,5.856573984232493e-17,1.85962599321465e-18,-1.85962599321465e-18,Calculated,0.0015987881001359695,5.076599248399571e-05,-5.076599248399571e-05,M&acirc;lin et al. 2025,,,
9.04799,,5.551086494113884e-17,1.866748730668842e-18,-1.866748730668842e-18,Calculated,0.001515828907777632,5.097509636186511e-05,-5.097509636186511e-05,M&acirc;lin et al. 2025,,,
9.04929,,6.027108179443545e-17,1.942230365913183e-18,-1.942230365913183e-18,Calculated,0.0016462890021991415,5.30515198324397e-05,-5.30515198324397e-05,M&acirc;lin et al. 2025,,,
9.05059,,5.900740867864218e-17,1.8819549368499486e-18,-1.8819549368499486e-18,Calculated,0.00161223563078003,5.141989578352871e-05,-5.141989578352871e-05,M&acirc;lin et al. 2025,,,
9.05189,,5.913698121694061e-17,2.0713836306565727e-18,-2.0713836306565727e-18,Calculated,0.0016162405063619805,5.6611853685951374e-05,-5.6611853685951374e-05,M&acirc;lin et al. 2025,,,
9.05319,,5.875469819319903e-17,1.867747993459678e-18,-1.867747993459678e-18,Calculated,0.001606254218290469,5.106107571743824e-05,-5.106107571743824e-05,M&acirc;lin et al. 2025,,,
9.05449,,5.877380781374744e-17,1.917898437576464e-18,-1.917898437576464e-18,Calculated,0.0016072385398567615,5.244717671130619e-05,-5.244717671130619e-05,M&acirc;lin et al. 2025,,,
9.05579,,5.656839388759845e-17,2.192811326354575e-18,-2.192811326354575e-18,Calculated,0.0015473735443199738,5.998222683904295e-05,-5.998222683904295e-05,M&acirc;lin et al. 2025,,,
9.05709,,6.03438041369873e-17,1.9241478342306403e-18,-1.9241478342306403e-18,Calculated,0.0016511206011507152,5.264832362152027e-05,-5.264832362152027e-05,M&acirc;lin et al. 2025,,,
9.0584,,5.865277655049845e-17,2.051423493423076e-18,-2.051423493423076e-18,Calculated,0.0016053120327512139,5.614695521575625e-05,-5.614695521575625e-05,M&acirc;lin et al. 2025,,,
9.0597,,5.541815238769523e-17,1.8533002896877915e-18,-1.8533002896877915e-18,Calculated,0.001517216942399707,5.073894523219314e-05,-5.073894523219314e-05,M&acirc;lin et al. 2025,,,
9.061,,6.018569859826556e-17,2.153732595507042e-18,-2.153732595507042e-18,Calculated,0.001648214328433588,5.898100389635531e-05,-5.898100389635531e-05,M&acirc;lin et al. 2025,,,
9.0623,,5.702532752639955e-17,2.0978212285306637e-18,-2.0978212285306637e-18,Calculated,0.0015621145874226351,5.746634495655527e-05,-5.746634495655527e-05,M&acirc;lin et al. 2025,,,
9.0636,,5.865834155859088e-17,1.978476797584717e-18,-1.978476797584717e-18,Calculated,0.0016073097606700843,5.421266581225859e-05,-5.421266581225859e-05,M&acirc;lin et al. 2025,,,
9.0649,,5.811523934331879e-17,2.0434098324369504e-18,-2.0434098324369504e-18,Calculated,0.0015928853470249383,5.600798717917873e-05,-5.600798717917873e-05,M&acirc;lin et al. 2025,,,
9.0662,,5.905281608767289e-17,1.7357853353473073e-18,-1.7357853353473073e-18,Calculated,0.0016190481544452317,4.758994117291218e-05,-4.758994117291218e-05,M&acirc;lin et al. 2025,,,
9.0675,,5.750633205114087e-17,1.6517803895932271e-18,-1.6517803895932271e-18,Calculated,0.0015771008630277425,4.529978152046124e-05,-4.529978152046124e-05,M&acirc;lin et al. 2025,,,
9.0688,,5.908118101569028e-17,1.8314001531978083e-18,-1.8314001531978083e-18,Calculated,0.0016207558604199733,5.024023690862072e-05,-5.024023690862072e-05,M&acirc;lin et al. 2025,,,
9.07011,,5.90228532171686e-17,1.594199030581242e-18,-1.594199030581242e-18,Calculated,0.0016196204258484728,4.37457217342072e-05,-4.37457217342072e-05,M&acirc;lin et al. 2025,,,
9.07141,,5.94876941102926e-17,1.6782587371789248e-18,-1.6782587371789248e-18,Calculated,0.0016328443030766122,4.6065581446315e-05,-4.6065581446315e-05,M&acirc;lin et al. 2025,,,
9.07271,,6.047681424055437e-17,1.635818487156942e-18,-1.635818487156942e-18,Calculated,0.0016604703427819893,4.491354444191543e-05,-4.491354444191543e-05,M&acirc;lin et al. 2025,,,
9.07401,,5.784495506140448e-17,1.7123750626031212e-18,-1.7123750626031212e-18,Calculated,0.0015886647703501696,4.70289921168744e-05,-4.70289921168744e-05,M&acirc;lin et al. 2025,,,
9.07531,,5.850314836963643e-17,1.7260427891796877e-18,-1.7260427891796877e-18,Calculated,0.0016072023426059563,4.74179611100638e-05,-4.74179611100638e-05,M&acirc;lin et al. 2025,,,
9.07661,,5.938148972672517e-17,1.876173302659606e-18,-1.876173302659606e-18,Calculated,0.0016318000068382265,5.155713711796235e-05,-5.155713711796235e-05,M&acirc;lin et al. 2025,,,
9.07791,,5.614344847800397e-17,1.9623808031730293e-18,-1.9623808031730293e-18,Calculated,0.001543261181444995,5.394157642340564e-05,-5.394157642340564e-05,M&acirc;lin et al. 2025,,,
9.07921,,5.860332760763161e-17,1.9864496128946054e-18,-1.9864496128946054e-18,Calculated,0.0016113397184765387,5.46188295217658e-05,-5.46188295217658e-05,M&acirc;lin et al. 2025,,,
9.08051,,5.612371288691858e-17,2.0149302489453024e-18,-2.0149302489453024e-18,Calculated,0.0015436033051528452,5.541780527227658e-05,-5.541780527227658e-05,M&acirc;lin et al. 2025,,,
9.08182,,5.76474580216748e-17,1.965407771247306e-18,-1.965407771247306e-18,Calculated,0.0015859661711478158,5.4071252136343445e-05,-5.4071252136343445e-05,M&acirc;lin et al. 2025,,,
9.08312,,5.744271284807628e-17,2.0628501587081755e-18,-2.0628501587081755e-18,Calculated,0.00158078619413592,5.676829818399117e-05,-5.676829818399117e-05,M&acirc;lin et al. 2025,,,
9.08442,,5.73410686541819e-17,2.0743571232839897e-18,-2.0743571232839897e-18,Calculated,0.0015784411384728754,5.710131841145775e-05,-5.710131841145775e-05,M&acirc;lin et al. 2025,,,
9.08572,,5.763515009980397e-17,2.0538098784557032e-18,-2.0538098784557032e-18,Calculated,0.0015869908983796575,5.655190588499079e-05,-5.655190588499079e-05,M&acirc;lin et al. 2025,,,
9.08702,,5.632386305667436e-17,1.9525616767352958e-18,-1.9525616767352958e-18,Calculated,0.0015513286827814761,5.377942437952884e-05,-5.377942437952884e-05,M&acirc;lin et al. 2025,,,
