wavelength,flux,err
1.9994546175003052,1.4750042015944133e-15,2.845584132850753e-17
1.9997421503067017,1.5068113655790652e-15,3.095082429490532e-17
2.0000298023223877,1.4594874300345117e-15,3.984611626492144e-17
2.000317335128784,1.5004339164859269e-15,7.639469703647979e-17
2.0006048679351807,1.3907190992052432e-15,1.4498052367081332e-16
2.000892400741577,1.2994727218435956e-15,1.8235501504476771e-16
2.0011801719665527,1.2223204038283353e-15,1.4928510254270144e-16
2.001467704772949,1.4008275576281536e-15,6.690186499906548e-17
2.0017552375793457,1.457502740870326e-15,4.837006435904583e-17
2.002042770385742,1.446030740508534e-15,5.148203633859941e-17
2.0023303031921382,1.3859117722649577e-15,5.990031485550235e-17
2.0026180744171143,1.3332935506102805e-15,7.054308742240193e-17
2.0029056072235107,1.2472728180892932e-15,1.0106925247014633e-16
2.0031931400299072,1.597842723226398e-15,1.3696754629715767e-16
2.0034806728363037,1.4403525509049932e-15,1.3227967345132154e-16
2.0037682056427,1.4710815218346108e-15,9.244918198356446e-17
2.0040557384490967,1.4739582661851372e-15,5.859681644510865e-17
2.004343509674072,1.4701515826689493e-15,5.699109015018053e-17
2.0046310424804688,1.4505316198141136e-15,5.735550660287338e-17
2.0049185752868652,1.3591287366072012e-15,5.966705058245794e-17
2.0052061080932617,1.5147424329132728e-15,6.250991385556243e-17
2.005493640899658,1.323053623526459e-15,6.448938107891048e-17
2.005781412124634,1.366180876866714e-15,6.27068531125437e-17
2.0060689449310303,1.2196942188657937e-15,5.634291308071947e-17
2.0063564777374268,1.3068070227312701e-15,4.8417557061154197e-17
2.0066440105438232,1.2953233946134488e-15,5.0446849570733424e-17
2.0069315433502197,1.418606115280196e-15,5.75252988004154e-17
2.0072193145751953,1.3403226229021873e-15,5.3121971913740586e-17
2.007506847381592,1.5432454387410977e-15,4.04386131447878e-17
2.007794380187988,1.4605534327001608e-15,3.4061600678576863e-17
2.0080819129943848,1.5266683846213356e-15,3.119190096653188e-17
2.0083694458007812,1.5235801839010836e-15,2.7686891492668093e-17
2.0086569786071777,1.2693656483170908e-15,2.443361942037905e-17
2.0089447498321533,1.3323026594976913e-15,2.187200396142303e-17
2.00923228263855,1.426521803969333e-15,2.347384896530761e-17
2.0095198154449463,1.5003257971093001e-15,3.005273838227735e-17
2.0098073482513428,1.5990285667969292e-15,3.777072884547828e-17
2.0100948810577393,1.3798458345067317e-15,4.171311835504204e-17
2.010382652282715,1.4708002051564837e-15,3.8714168281308036e-17
2.0106701850891113,1.3834675054209384e-15,3.783924703889459e-17
2.010957717895508,1.4495569512966296e-15,3.861098952884085e-17
2.011245250701904,1.5641864647164174e-15,4.0737503324151513e-17
2.011532783508301,1.2905987747765324e-15,4.4611485994817404e-17
2.0118205547332764,1.5717506951023474e-15,4.506188571802694e-17
2.012108087539673,1.3561721920923126e-15,4.463858616814364e-17
2.0123956203460693,1.4470196624043765e-15,4.445055527263639e-17
2.012683153152466,1.3582146449477405e-15,4.6869878704528345e-17
2.0129706859588623,1.480861871238599e-15,4.482481780906369e-17
2.013258218765259,1.5004206946020549e-15,4.0283856737615264e-17
2.0135459899902344,1.2544110412523132e-15,4.056982979284165e-17
2.013833522796631,1.352450747529597e-15,3.81383394146207e-17
2.0141210556030273,1.2637043377142377e-15,3.760017767898174e-17
2.014408588409424,1.3635500970650967e-15,3.641535388140872e-17
2.0146961212158203,1.4397455632858214e-15,3.4294867882003333e-17
2.014983892440796,1.3179113421947496e-15,3.6850465801391295e-17
2.0152714252471924,1.5842885105853364e-15,3.53037632619927e-17
2.015558958053589,1.391226125631454e-15,3.488790102178737e-17
2.0158464908599854,1.419634515283202e-15,3.611061758982768e-17
2.0161340236663814,1.5561136137764338e-15,3.44435144425728e-17
2.0164215564727783,1.3228164735667976e-15,3.788620055070321e-17
2.016709327697754,1.3626192201771744e-15,3.892481879596593e-17
2.0169968605041504,1.3762808020170546e-15,3.7668517119092145e-17
2.017284393310547,1.3128364830935653e-15,3.791163333663513e-17
2.0175719261169434,1.6239607262570624e-15,3.4836672082547626e-17
2.01785945892334,1.529850545112082e-15,3.520901521872312e-17
2.018147230148315,1.4170403066497414e-15,3.456367475909985e-17
2.018434762954712,1.684017898603677e-15,3.001963092572028e-17
2.0187222957611084,1.465048966988856e-15,3.279829831895261e-17
2.019009828567505,1.479696376241119e-15,4.618972530598687e-17
2.0192973613739014,1.5314121339923649e-15,5.264867418508434e-17
2.019585132598877,1.236373953573072e-15,4.9961601744020916e-17
2.0198726654052734,1.3288404013677567e-15,3.2201608062352924e-17
2.02016019821167,1.4516877375889892e-15,2.454410947609548e-17
2.0204477310180664,1.2472811638174113e-15,2.643602860490477e-17
2.020735263824463,1.3818113003645788e-15,2.613989005429898e-17
2.0210227966308594,1.537365920168244e-15,2.4937524989691924e-17
2.021310567855835,1.463135169627558e-15,2.5627527402349917e-17
2.021598100662231,1.615944326197156e-15,2.3912365989248344e-17
2.021885633468628,1.5273833978449085e-15,2.2489728500476836e-17
2.0221731662750244,1.4238558595829497e-15,2.2327483501940202e-17
2.022460699081421,1.5738687283719657e-15,2.0397255488410562e-17
2.0227484703063965,1.5046122193339208e-15,1.9855449822675236e-17
2.023036003112793,1.4070020836241367e-15,2.1070900508388298e-17
2.0233235359191895,1.5238432149951327e-15,1.9979627693011786e-17
2.023611068725586,1.4720356542345915e-15,1.9286863395258636e-17
2.0238986015319824,1.4508397553488887e-15,1.9957897444817508e-17
2.024186372756958,1.6294670313702677e-15,1.922017229505913e-17
2.0244739055633545,1.532393929199028e-15,1.851719854619563e-17
