wavelength,flux,err
8.44371,6.870098514917326e-17,2.5847840059640777e-18
8.44501,6.666073498199464e-17,2.658114493525999e-18
8.44631,6.349250449657843e-17,2.26097614873433e-18
8.44762,6.675536848360644e-17,2.482918119547005e-18
8.44892,6.283832644314857e-17,2.6519896902207487e-18
8.45022,6.393761917986175e-17,2.947077478804024e-18
8.45152,6.461233103927371e-17,2.6117930333750237e-18
8.45282,6.540217107104142e-17,3.275504900308032e-18
8.45412,6.190300392622673e-17,2.4210715553972407e-18
8.45542,6.490511678278987e-17,2.432586200062597e-18
8.45673,6.18632573156488e-17,2.4510537734141692e-18
8.45803,6.327094854622206e-17,2.5276027748597016e-18
8.45933,6.218666943873862e-17,2.3111042230139993e-18
8.46063,6.679183635136171e-17,2.0662464671064834e-18
8.46193,6.659163750768134e-17,2.2166386781446332e-18
8.46323,6.716407315953952e-17,2.0517123176720798e-18
8.46453,6.809611638151137e-17,2.095720558167961e-18
8.46583,6.639879319408008e-17,2.4391305708384394e-18
8.46714,6.413740127523441e-17,2.580707634991315e-18
8.46844,6.526347477484389e-17,2.5715623511505053e-18
8.46974,6.37227593531355e-17,2.4241606406429946e-18
8.47104,6.338153512373392e-17,2.7512905666366173e-18
8.47234,6.158814718161555e-17,3.1314190966948205e-18
8.47364,6.211249500741658e-17,3.054533070624211e-18
8.47494,6.203942766072984e-17,2.7774663679149946e-18
8.47625,6.590634420633867e-17,2.5519448599147178e-18
8.47755,6.780052537605774e-17,2.8839094610578665e-18
8.47885,6.439828847944458e-17,2.710167768183474e-18
8.48015,6.498100787492974e-17,2.591518603470841e-18
8.48145,6.652112056620097e-17,2.700777938985378e-18
8.48275,6.69795691876096e-17,2.2820491242828083e-18
8.48405,6.308821472128068e-17,2.5249824018417056e-18
8.48536,6.460318432035483e-17,2.6027754021059044e-18
8.48666,6.379485910926483e-17,2.824117364445362e-18
8.48796,6.356256419108096e-17,2.5379634230074753e-18
8.48926,6.412346183014671e-17,2.4024810149681898e-18
8.49056,6.288043107711351e-17,2.682687298177557e-18
8.49186,6.558101661945683e-17,2.5717631391189456e-18
8.49316,6.119254573861694e-17,2.552879121445159e-18
8.49446,6.488403463380443e-17,2.962544912963778e-18
8.49577,6.040108322768932e-17,3.0463378478216105e-18
8.49707,6.042545766740491e-17,2.4350883992694178e-18
8.49837,6.338183394484991e-17,2.429261213503791e-18
8.49967,6.15233546889086e-17,2.5597188710435064e-18
8.50097,6.075736885467428e-17,2.7218515013311773e-18
8.50227,6.51979700400101e-17,2.3684644645273924e-18
8.50357,6.473691559799068e-17,2.386826240643688e-18
8.50488,6.236722815700204e-17,2.236359129818129e-18
8.50618,6.388593277421411e-17,2.3605436348932914e-18
8.50748,6.126750897235482e-17,2.726852317650073e-18
8.50878,6.221293654495383e-17,2.7556568439518946e-18
8.51008,6.413889061157095e-17,2.438713468484749e-18
8.51138,6.401139711284027e-17,2.684762068505442e-18
8.51268,5.818428822759751e-17,2.886339079067325e-18
8.51398,6.19148805971221e-17,3.505411314863978e-18
8.51529,6.3148252406308e-17,2.9565789036475256e-18
8.51659,6.564799207941736e-17,2.8300808780472213e-18
8.51789,6.685975580449131e-17,3.03442938490136e-18
8.51919,6.495920434188825e-17,2.8618551467134333e-18
8.52049,6.51973839613265e-17,2.4132600605120748e-18
8.52179,6.140932785058031e-17,2.1774330193085032e-18
8.52309,6.32219234213456e-17,2.233222890849703e-18
8.5244,6.404549038719575e-17,2.4477859368875597e-18
8.5257,6.438133330262263e-17,2.172810749018686e-18
8.527,6.716286750533336e-17,2.1939774549118706e-18
8.5283,6.45715938344872e-17,2.350180533629911e-18
8.5296,6.421251508856961e-17,2.5193546679509994e-18
8.5309,6.981440546851179e-17,2.636976795858755e-18
8.5322,6.479367810287874e-17,2.990439341625059e-18
8.5335,6.163460943301575e-17,2.708124094711099e-18
8.53481,6.369722888055543e-17,3.0884355707150666e-18
8.53611,6.479270327090428e-17,3.103113532117889e-18
8.53741,6.169138374782312e-17,2.986797552633317e-18
8.53871,6.391825363496059e-17,2.801352085927756e-18
8.54001,6.225460991763986e-17,3.145063843129562e-18
8.54131,6.396780722886124e-17,2.4714807984262178e-18
8.54261,6.372134295620091e-17,2.705605515057748e-18
8.54392,6.701023402063137e-17,2.69609161366051e-18
8.54522,6.459777441702624e-17,2.295809359427486e-18
8.54652,6.358009523797695e-17,2.4627888831486007e-18
8.54782,6.293222172898838e-17,2.5320730328871426e-18
8.54912,6.435737332607329e-17,2.779802991441462e-18
8.55042,6.335870648857171e-17,3.0411280568942452e-18
8.55172,6.131867113759395e-17,3.013245214163222e-18
8.55302,6.267358168708203e-17,2.8177416306398986e-18
8.55433,6.304413776714429e-17,2.807931292672723e-18
8.55563,6.071038933341402e-17,3.071889769911527e-18
8.55693,6.059478556504405e-17,3.212344783794937e-18
8.55823,6.281942588803086e-17,2.6720583513986664e-18
8.55953,5.989534528323561e-17,3.052097800569026e-18
8.56083,6.159337653647001e-17,2.6302858990953777e-18
8.56213,5.832794085040537e-17,2.6809074468450992e-18
8.56344,5.885067962131045e-17,2.5471200533980243e-18
8.56474,6.05852880012089e-17,2.407741011810452e-18
8.56604,6.306952582515192e-17,2.2728365194140312e-18
8.56734,6.242172331645054e-17,2.274711708760304e-18
8.56864,6.440546110633729e-17,2.609434751502106e-18
8.56994,6.482010927453374e-17,2.6110790678578233e-18
8.57124,6.638873671958745e-17,2.4187311610140253e-18
8.57254,6.295952066869515e-17,2.3557307029221965e-18
8.57385,6.255754431192113e-17,2.339405984719997e-18
8.57515,6.12950495905412e-17,2.557262857028308e-18
8.57645,6.254067783195633e-17,2.5732246663665794e-18
8.57775,6.03834135457384e-17,2.4881554480971792e-18
8.57905,6.207072814067274e-17,2.5176924412930857e-18
8.58035,5.976296083638161e-17,2.829767794370561e-18
8.58165,6.318014729831253e-17,2.7907467382605137e-18
8.58296,6.062130456461121e-17,2.8058019775584656e-18
8.58426,6.543208377106418e-17,2.415162771755203e-18
8.58556,6.266003026827492e-17,2.4346388673440893e-18
8.58686,6.118854378405518e-17,2.6442162508087152e-18
8.58816,6.256041203633613e-17,2.555796284396992e-18
8.58946,6.361867647763621e-17,2.365519303521317e-18
8.59076,6.331919073664038e-17,2.319918295695778e-18
8.59207,6.333137340158062e-17,2.405967970988024e-18
8.59337,6.076295893076718e-17,2.3812000155845393e-18
8.59467,6.102209613382276e-17,3.1560409954719034e-18
8.59597,5.81687095331367e-17,2.6964236260055138e-18
8.59727,5.90144090317188e-17,3.288334972525803e-18
8.59857,6.416919700244064e-17,2.9769602310210337e-18
8.59987,6.252134463806773e-17,3.208170772863978e-18
8.60117,6.094235230258896e-17,3.205632806711889e-18
8.60248,6.708326304384961e-17,3.5053122205267575e-18
8.60378,6.059500533691515e-17,2.8927126270970552e-18
8.60508,6.576443058015338e-17,3.2729717216163245e-18
8.60638,6.551228436036281e-17,2.8210679954845357e-18
8.60768,6.197133824889923e-17,2.8656814965431066e-18
8.60898,6.105886491854e-17,2.7450498916645466e-18
8.61028,6.446572911789826e-17,2.431788827750641e-18
8.61159,6.494870712716937e-17,2.490520839396997e-18
8.61289,6.729029562885948e-17,2.3079919465841242e-18
8.61419,6.781479505951954e-17,2.4491586211693265e-18
8.61549,6.482753275124284e-17,2.4412802738119516e-18
8.61679,6.394150935924436e-17,2.331838975741566e-18
8.61809,5.885422779411912e-17,2.573561203474582e-18
8.61939,5.966918363119655e-17,2.5678808256461897e-18
8.62069,6.121157514401673e-17,2.812242855935378e-18
8.622,6.098314754106278e-17,2.80482575103841e-18
8.6233,6.077832673990335e-17,2.682832646436707e-18
8.6246,6.403331252419561e-17,3.1411012285857143e-18
8.6259,6.176344078717716e-17,3.0879488538267343e-18
8.6272,6.449498367826183e-17,3.1582673779519933e-18
8.6285,6.597977215606739e-17,2.9760862169946225e-18
8.6298,6.35481738761857e-17,2.664680470657259e-18
8.63111,6.210811659775887e-17,2.4701973209719733e-18
8.63241,6.027498891443943e-17,2.3794243382823225e-18
8.63371,6.352230117796093e-17,2.465510814511472e-18
8.63501,6.296027269923506e-17,2.2953553853983097e-18
8.63631,6.252379862606262e-17,2.7693177188580234e-18
8.63761,6.276080582500836e-17,2.6204497896089633e-18
8.63891,6.131859571326031e-17,2.4908716675997617e-18
8.64021,6.464190218513204e-17,2.4439143186916928e-18
8.64152,6.476241046201207e-17,2.756019025032842e-18
8.64282,5.918845204941467e-17,2.618290378072624e-18
8.64412,6.006047660233852e-17,2.900719804924287e-18
8.64542,6.259499603023221e-17,2.8165663096080576e-18
8.64672,6.511204159356119e-17,2.918029245823631e-18
8.64802,6.384524923590819e-17,2.788453969989829e-18
8.64932,5.965227747545495e-17,2.514434054101102e-18
8.65063,6.445373673359743e-17,2.673011332474069e-18
8.65193,5.96538328115574e-17,2.4390587741203637e-18
8.65323,6.070536060777505e-17,2.4093451212582048e-18
8.65453,6.340707418875264e-17,2.2488820272265272e-18
8.65583,6.39534176794398e-17,2.282341053726942e-18
8.65713,6.364967849557063e-17,2.224710751360149e-18
8.65843,6.426437098822552e-17,2.1930070187925513e-18
8.65973,6.0620692098776e-17,2.525560983842878e-18
8.66104,6.477669666070171e-17,2.447568931540364e-18
8.66234,6.422709978648403e-17,2.5669802875084204e-18
8.66364,6.23100937539703e-17,2.477869588927556e-18
8.66494,6.497824080115509e-17,2.8911782214464264e-18
8.66624,6.073716295000109e-17,2.8984046624371624e-18
8.66754,6.170451248157408e-17,2.6623776236379528e-18
8.66884,6.452990466428147e-17,2.735240878528937e-18
8.67015,5.92362873823458e-17,2.981097181867005e-18
8.67065,6.4252284715482e-17,2.1950978396798285e-18
8.67145,6.468623496843194e-17,2.683093959904924e-18
8.67195,6.293496721077068e-17,2.039377462420888e-18
8.67275,6.29756233755787e-17,2.857155833155313e-18
8.67325,6.321061117575913e-17,2.414289347300003e-18
8.67405,6.25517957176707e-17,2.6666645553469836e-18
8.67455,6.265650287843411e-17,3.4152688695718972e-18
8.67535,6.091099217860495e-17,2.3972553887299106e-18
8.67585,5.969159645099096e-17,2.0811880364809737e-18
8.67665,5.98807721145038e-17,2.754307312076804e-18
8.67716,6.084743275615846e-17,1.7280238096794729e-18
8.67795,6.141522159813062e-17,2.303981960486237e-18
8.67846,6.200319121672231e-17,2.1041430261659477e-18
8.67925,6.26233301526976e-17,2.218720905484953e-18
8.67976,6.216734935832037e-17,1.9830859006640743e-18
8.68056,6.450092118126155e-17,2.28346075452728e-18
8.68106,6.631755682204867e-17,2.1755604326306353e-18
8.68186,6.40756781853378e-17,2.4846760282311248e-18
8.68236,6.548403809527145e-17,1.9635378514371036e-18
8.68316,6.113931797889688e-17,2.5346310131503766e-18
8.68366,6.293161864059314e-17,1.826756135873016e-18
8.68446,6.27073181414045e-17,2.4718655375758768e-18
8.68496,6.885026418319944e-17,1.9924397586952946e-18
8.68576,5.975928823036984e-17,2.684563252189095e-18
8.68626,6.45579388593151e-17,1.9025508226817823e-18
8.68706,6.062743402086526e-17,2.674086308136017e-18
8.68757,6.041377395957282e-17,2.192367123737446e-18
8.68836,5.731844119122975e-17,2.824275646519098e-18
8.68887,6.163230593240246e-17,2.2028590578823816e-18
8.68967,6.005832681908213e-17,3.165198306457097e-18
8.69017,6.316186855260972e-17,2.2016144371799617e-18
8.69097,6.498365547134361e-17,4.8460605271101865e-18
8.69147,6.1874797902326e-17,2.487969824893702e-18
8.69227,6.153929715822515e-17,5.140554059874193e-18
8.69277,6.390842131225068e-17,2.231205479393689e-18
8.69357,6.355292258858544e-17,2.739173727792187e-18
8.69407,6.533273812901849e-17,2.195548722651657e-18
8.69487,6.399416797534856e-17,2.702134484999782e-18
8.69537,6.434671461323702e-17,2.243634480221847e-18
8.69617,6.380315954411523e-17,2.854645735066146e-18
8.69667,6.144594203748168e-17,2.226075384018133e-18
8.69747,6.711274670798828e-17,2.4482916913126156e-18
8.69797,6.490311454065384e-17,2.250602980946344e-18
8.69878,6.557070196580841e-17,2.3206119097660873e-18
8.69928,6.471641337783314e-17,2.152508179309197e-18
8.70008,6.524937578092201e-17,2.3533796161526498e-18
8.70058,6.450251626804923e-17,2.0775924640632664e-18
8.70138,6.33319439998353e-17,2.096503958501582e-18
8.70188,6.416531761833777e-17,2.1175276468158277e-18
8.70268,6.021571695856898e-17,1.963875686544007e-18
8.70318,6.195442145311527e-17,1.934507413165448e-18
8.70398,6.554017354647494e-17,2.389382328221964e-18
8.70448,6.244196324336519e-17,2.080737745068315e-18
8.70528,6.170488315345714e-17,2.4618681617348514e-18
8.70578,6.212972981484604e-17,2.0579108435515923e-18
8.70658,6.444856480666102e-17,2.3036809729466007e-18
8.70708,6.331865494846551e-17,2.388299527466561e-18
8.70788,5.929874337259571e-17,2.4610227929744673e-18
8.70838,6.234916070059972e-17,2.2757050531992553e-18
8.70919,5.957692363962977e-17,2.8841325695728024e-18
8.70968,6.426276741311759e-17,2.3277284580346832e-18
8.71049,6.059399456203125e-17,3.0691997348278963e-18
8.71099,6.303905445013134e-17,2.4113364964353713e-18
8.71179,6.236739355272974e-17,3.1322533874402056e-18
8.71229,6.263560593355331e-17,2.4083811249127427e-18
8.71309,6.018950034923474e-17,2.7743440729740572e-18
8.71359,6.503257056401713e-17,2.165901432613237e-18
8.71439,6.059756298284121e-17,2.881496949972336e-18
8.71489,6.439929825034228e-17,2.2114292425819746e-18
8.71569,6.081015607883271e-17,3.1205180385880904e-18
8.71619,6.265094719167361e-17,2.5773969241579444e-18
8.71699,6.062021840835082e-17,2.7661749727723066e-18
8.71749,5.976523522127975e-17,2.5905118350674153e-18
8.7183,5.896333106260215e-17,2.678792331432643e-18
8.71879,6.322471505488433e-17,2.412823180166408e-18
8.7196,6.000427403236481e-17,2.506194532311796e-18
8.72009,6.361322693192532e-17,2.1534200146369226e-18
8.7209,5.841599453311937e-17,2.6189975701836044e-18
8.7214,6.11910641408054e-17,1.8233259176349287e-18
8.7222,6.153596676142758e-17,2.2506558493435652e-18
8.7227,6.152413984884882e-17,1.975631172708669e-18
8.7235,5.971127848192982e-17,2.7660253149607112e-18
8.724,6.132594137578628e-17,1.8612077272179388e-18
8.7248,6.256100288185372e-17,2.892843571084411e-18
8.7253,6.080356943224714e-17,2.133643174649928e-18
8.7261,6.400417928347382e-17,2.4467835994314323e-18
8.7266,6.060572317813759e-17,2.1273875260011084e-18
8.7274,6.431842329798298e-17,2.7538659200770093e-18
8.7279,6.265633682864446e-17,1.7887644586319466e-18
8.72871,6.330034209689671e-17,2.8037489769398785e-18
8.7292,6.208572455365196e-17,2.2456050067278392e-18
8.73001,6.164516967450725e-17,3.601417372934604e-18
8.7305,6.085602684444174e-17,2.268897639445311e-18
8.73131,6.162016406249874e-17,3.053541315953042e-18
8.7318,6.148930749379677e-17,2.1570590939772345e-18
8.73261,6.069099459010822e-17,3.4675146684456125e-18
8.73311,6.276756076899251e-17,2.0904084165871858e-18
8.73391,5.961286796178205e-17,3.3676811462696444e-18
8.73441,6.279415452278367e-17,2.265526561790098e-18
8.73521,5.881949588664972e-17,2.8422967814126607e-18
8.73571,6.153020543071916e-17,2.428356466182825e-18
8.73651,5.859978242406412e-17,2.781764945220531e-18
8.73701,6.544680975122409e-17,2.2348632205144896e-18
8.73782,5.997052426427908e-17,2.6815348937829627e-18
8.73831,6.462321012773526e-17,2.060716724705756e-18
8.73912,5.867529858447114e-17,2.3524168803776104e-18
8.73961,6.467835842556906e-17,2.009181043095094e-18
8.74042,6.235023465070748e-17,2.4050455440841586e-18
8.74091,6.384571447594821e-17,2.0742805273627985e-18
8.74172,6.382576690918002e-17,2.5609706503023233e-18
8.74221,6.340407032080466e-17,2.1367290214276293e-18
8.74302,6.149524357678785e-17,2.4752187693039323e-18
8.74351,6.273168318350094e-17,2.0816356071095737e-18
8.74432,6.245565324535641e-17,2.4049841213895602e-18
8.74482,6.343599291293662e-17,1.8361674117775084e-18
8.74562,6.180642784281725e-17,2.500277759299062e-18
8.74612,6.100533865971886e-17,1.732951007057592e-18
8.74692,5.801057794899033e-17,2.145951141522532e-18
8.74742,6.217790385402995e-17,1.9854797995563e-18
8.74823,6.100518144828896e-17,2.367209432651552e-18
8.74872,6.428354781437638e-17,2.041487666848715e-18
8.74953,6.530379836735157e-17,2.4852920065191182e-18
8.75002,6.356129942115103e-17,1.994741637631653e-18
8.75083,6.521104661606684e-17,2.730745695186013e-18
8.75132,6.354906503869667e-17,1.7647605081906096e-18
8.75213,6.435259431837366e-17,2.8286064873838477e-18
8.75262,6.282855665568549e-17,2.010072430425473e-18
8.75343,6.131216123437602e-17,2.4365654506282074e-18
8.75392,6.284300224257565e-17,2.202349333965502e-18
8.75473,6.001963593922618e-17,2.62039336345453e-18
8.75523,6.076555107013635e-17,1.920303956613121e-18
8.75603,6.076529491076035e-17,2.5018308478602673e-18
8.75653,6.610416653213431e-17,2.272391784203558e-18
8.75734,5.971256134783735e-17,2.6211981011121604e-18
8.75783,6.347477470419067e-17,2.333313903637122e-18
8.75864,5.681928024364102e-17,2.7968081124834253e-18
8.75913,6.056821501080958e-17,2.2994657780728222e-18
8.75994,6.139316455920284e-17,2.514993731435677e-18
8.76043,6.186344437489961e-17,2.136576083652855e-18
8.76124,5.890769975425043e-17,2.470947375484895e-18
8.76173,6.239833056245088e-17,2.0162764159475582e-18
8.76254,6.097544946567721e-17,2.6040081991190112e-18
8.76303,6.209887932828323e-17,1.8763783320511697e-18
8.76384,5.826358225613312e-17,2.90545312119634e-18
8.76433,6.156031963494287e-17,2.0627621202934645e-18
8.76514,6.239746236722563e-17,2.5443465467294253e-18
8.76563,6.375885442731867e-17,1.9942893794094138e-18
8.76644,6.30652333525696e-17,2.7550867920694413e-18
8.76694,6.473786737660894e-17,2.146110694619624e-18
8.76775,6.273560133765585e-17,2.6634082895396794e-18
8.76824,6.310881043067709e-17,2.1743050579656287e-18
8.76905,6.16667140305179e-17,2.3378896750166818e-18
8.76954,6.194990970656327e-17,2.242854970693891e-18
8.77035,6.14894463679767e-17,2.1540388014958498e-18
8.77084,6.162547216156417e-17,2.121174232244407e-18
8.77165,6.841821492957579e-17,2.1208835589523304e-18
8.77214,6.27647334818488e-17,1.8769164862945676e-18
8.77344,6.239135682390084e-17,1.8605995603239644e-18
8.77474,6.40237032381858e-17,2.0361120172038297e-18
8.77604,6.228622110600672e-17,2.4735844323820625e-18
8.77735,6.054385866770685e-17,2.4067431531905893e-18
8.77865,6.245313408121119e-17,2.351571222792599e-18
8.77995,6.25843339197172e-17,2.1548728923891463e-18
8.78125,6.286376864593956e-17,2.0138781681727232e-18
8.78255,6.53445827671063e-17,2.1613269879154264e-18
8.78385,6.274614729265931e-17,2.3826883885916637e-18
8.78515,6.041360092899407e-17,1.9131938877324258e-18
8.78645,6.24161368131016e-17,1.9997344167164498e-18
8.78775,6.238810443176177e-17,2.020091693251334e-18
8.78906,6.192965171583393e-17,2.0204717689421116e-18
8.79036,6.04406942662457e-17,2.1120686133976543e-18
8.79166,5.975873395334373e-17,2.0306791342545328e-18
8.79296,6.059853636760584e-17,2.221305214060328e-18
8.79426,5.989462121230906e-17,2.2268998294783743e-18
8.79556,6.023663512567589e-17,2.007002371042695e-18
8.79686,6.137173422631807e-17,2.1084997949518236e-18
8.79816,5.99203345124234e-17,1.889900879681311e-18
8.79946,5.984340072491624e-17,2.1421570878497216e-18
8.80077,5.909401858141291e-17,2.7611213740470125e-18
8.80207,5.902052140075175e-17,2.4043815072221513e-18
8.80337,5.944088450171195e-17,1.9869421170652316e-18
8.80467,5.903607214948771e-17,2.0021997996112117e-18
8.80597,6.138665218418678e-17,1.959423675953517e-18
8.80727,6.01413363429105e-17,1.9537267995978836e-18
8.80857,5.996916759961984e-17,1.7617734495679794e-18
8.80987,6.068354683515579e-17,2.0687733605951285e-18
8.81118,5.774677042685411e-17,2.049564246981981e-18
8.81248,6.22308412338949e-17,2.1993682235573506e-18
8.81378,6.266697324888092e-17,1.940254302687744e-18
8.81508,6.210044931982595e-17,2.1961429576215444e-18
8.81638,6.11561829769896e-17,2.1714272531156177e-18
8.81768,6.152600635633943e-17,1.9228858987480553e-18
8.81898,5.966277424104655e-17,1.969223874922121e-18
8.82028,6.000535635956776e-17,2.0529197001867245e-18
8.82158,5.897721085554499e-17,2.154801060383098e-18
8.82289,5.948986527543989e-17,2.0322960117141484e-18
8.82419,6.197176107437351e-17,1.9438204975612473e-18
8.82549,6.313194870969113e-17,2.045360396396801e-18
8.82679,6.361613033078807e-17,2.23141926518374e-18
8.82809,6.090950750674677e-17,2.126211489875829e-18
8.82939,6.016491414358449e-17,2.1383634842702012e-18
8.83069,6.013713751610256e-17,2.1090519934558997e-18
8.83199,6.043181146212966e-17,2.052197095708932e-18
8.83329,6.423329616481272e-17,2.0552650583671716e-18
8.8346,6.302060487347645e-17,1.9688925135316267e-18
8.8359,6.26070188083363e-17,1.9280862121470776e-18
8.8372,6.39243898350741e-17,2.064515174076699e-18
8.8385,6.292951436230954e-17,2.2079432699510204e-18
8.8398,6.4407570133433e-17,2.0472529828007716e-18
8.8411,6.306632347992989e-17,1.8634287192339404e-18
8.8424,6.09675099993574e-17,1.934051092644137e-18
8.8437,6.189614047844546e-17,2.1215242992477704e-18
8.84501,6.276735036408117e-17,2.2005726892582668e-18
8.84631,6.227873993251403e-17,2.7194310143761397e-18
8.84761,6.05128012299693e-17,2.1387718150088598e-18
8.84891,6.318566662558876e-17,2.0771002626038308e-18
8.85021,6.150218706049851e-17,2.0806735824290642e-18
8.85151,5.955308216597591e-17,1.9585365663158592e-18
8.85281,5.855274792539341e-17,1.9435967650484187e-18
8.85411,6.074910974742037e-17,1.953817462305024e-18
8.85541,5.986468932308257e-17,1.843297601541364e-18
8.85672,6.463238907295049e-17,2.0223618370964608e-18
8.85802,6.755427304603463e-17,2.1731002150003762e-18
8.85932,6.473514110666149e-17,2.0781559509612493e-18
8.86062,6.24926331171078e-17,1.994937308499203e-18
8.86192,6.283313427330181e-17,2.1533614070130797e-18
8.86322,6.06843647566519e-17,2.095621232783117e-18
8.86452,6.095355022248636e-17,2.1621033999047224e-18
8.86582,5.814205810792679e-17,2.1270733010067346e-18
8.86712,6.130804078287243e-17,2.0545256980427664e-18
8.86843,6.459226492068206e-17,2.076708248047017e-18
8.86973,6.312520654100481e-17,2.3743512529642e-18
8.87103,5.961766541783174e-17,2.4818473510448007e-18
8.87233,6.260877675998809e-17,2.25637539149136e-18
8.87363,6.067297380554517e-17,2.0419494091994748e-18
8.87493,6.299725530171021e-17,1.792278290987107e-18
8.87623,6.118874695923832e-17,1.898714821590554e-18
8.87753,6.113804336045288e-17,1.9006334864788597e-18
8.87884,6.236156679641663e-17,1.912405128898973e-18
8.88014,6.121764623920793e-17,1.6483410612723712e-18
8.88144,6.029518884197791e-17,1.6187289935214582e-18
8.88274,6.175969458418864e-17,1.9561656255920775e-18
8.88404,6.001079594535668e-17,2.0433937552044237e-18
8.88534,6.373927317429858e-17,2.1832316718762992e-18
8.88664,6.26439292494653e-17,2.3724492573798392e-18
8.88794,6.120491684887992e-17,2.3044348011834027e-18
8.88924,6.090228559344491e-17,2.2384667930381673e-18
8.89055,5.689807212225584e-17,2.128283749691559e-18
8.89185,6.100053285935737e-17,2.2866679841940252e-18
8.89315,5.82726642298118e-17,2.3584277930335307e-18
8.89445,5.841160806226898e-17,2.534137191135583e-18
8.89575,6.004299529667173e-17,2.3702378862030133e-18
8.89705,5.810782853709368e-17,2.5243885294244232e-18
8.89835,6.304526001394287e-17,2.3117597931820282e-18
8.89965,6.162086364304577e-17,2.221106616716365e-18
8.90095,6.141323692711563e-17,2.0090437429366262e-18
8.90226,6.09281229080379e-17,1.797037211937513e-18
8.90356,6.082877636672907e-17,1.7250427620691021e-18
8.90486,5.947628009177668e-17,1.6881102094206698e-18
8.90616,6.026309490568409e-17,1.9329694983014225e-18
8.90746,6.195255929781215e-17,1.8617138426490152e-18
8.90876,6.212919758681763e-17,2.308322588774001e-18
8.91006,5.911579496448183e-17,2.334677072545452e-18
8.91136,6.204004476399193e-17,2.3063234759990093e-18
8.91267,6.477671152068028e-17,2.0889288197008044e-18
8.91397,6.308315986199717e-17,2.0925451191317742e-18
8.91527,6.132188982597898e-17,2.614492531035386e-18
8.91657,5.75019853574244e-17,2.093622998472204e-18
8.91787,5.91379274940191e-17,2.0847216550599976e-18
8.91917,6.137362902906244e-17,2.290527256416459e-18
8.92047,5.930090683156582e-17,2.106226831376794e-18
8.92177,5.79656070218235e-17,2.0260549709452633e-18
8.92307,5.887510383763884e-17,1.9101923391073743e-18
8.92438,5.95186939423157e-17,2.1667813323423892e-18
8.92568,6.063882701326428e-17,2.348825271987501e-18
8.92698,6.14181850883504e-17,2.34802155302737e-18
8.92828,6.131618105937687e-17,2.3226511928938513e-18
8.92958,5.848984474932752e-17,1.8868925789010162e-18
8.93088,5.88966772972847e-17,1.7306451424851233e-18
8.93218,6.149105071700981e-17,1.7628655465581176e-18
8.93348,6.00273418297744e-17,1.9500179816446235e-18
8.93479,6.081348469423301e-17,2.2983650066249026e-18
8.93609,6.227993549607109e-17,1.98355812608301e-18
8.93739,6.038810292079326e-17,2.083964383002817e-18
8.93869,6.115115444311383e-17,1.9923466662176976e-18
8.93999,6.346842617447828e-17,2.323068988379785e-18
8.94129,6.134146970555506e-17,2.2586326855379644e-18
8.94259,5.786061036362635e-17,2.1745016621813364e-18
8.94389,5.90994420120014e-17,2.239310187713673e-18
8.94519,5.739795221228118e-17,2.104504173159218e-18
8.9465,5.872775375502146e-17,2.064665029045479e-18
8.9478,5.930218663345038e-17,1.9764799552394198e-18
8.9491,5.751226464045051e-17,2.0510816512026953e-18
8.9504,6.09351249935458e-17,1.943578712061563e-18
8.9517,5.97518893563913e-17,1.7376518914067644e-18
8.953,6.032853815510327e-17,2.1697730772223778e-18
8.9543,5.951785932894842e-17,1.9252433559944713e-18
8.9556,5.984013124354712e-17,1.7987535876552844e-18
8.9569,5.968790616114596e-17,1.9578797469589497e-18
8.95821,5.866729843403121e-17,2.1848218430005088e-18
8.95951,6.341170247418262e-17,2.3081221062207585e-18
8.96081,6.357852553965635e-17,2.4601774035363837e-18
8.96211,6.01812330559493e-17,2.186164052248358e-18
8.96341,6.064561327510666e-17,2.13086476464014e-18
8.96471,5.950984273140216e-17,2.2796493350662164e-18
8.96601,6.171746979486151e-17,2.298150479979635e-18
8.96731,6.27015748225566e-17,2.057410303895462e-18
8.96862,6.132680924948035e-17,1.7280917866791731e-18
8.96992,5.625308896893782e-17,1.7319415311528661e-18
8.97122,5.795223057202374e-17,2.026768471593521e-18
8.97252,5.800219911726882e-17,2.1248491163580605e-18
8.97382,6.012640222925412e-17,1.8773340614970585e-18
8.97512,5.888290855666327e-17,1.552805361645558e-18
8.97642,5.674635719768671e-17,1.951016382251017e-18
8.97772,5.642606546484077e-17,1.9788230632317284e-18
8.97902,5.762016219645616e-17,2.1269267777227153e-18
8.98033,5.800619667581071e-17,2.100024170761056e-18
8.98163,5.828586558313572e-17,1.965867982759013e-18
8.98293,6.034800361319085e-17,2.0598633656061897e-18
8.98423,5.875006871632901e-17,2.1067095063266364e-18
8.98553,6.105206900521796e-17,2.1573571052774255e-18
8.98683,6.011685196763371e-17,1.82482328586071e-18
8.98813,5.749530709493396e-17,1.8826124637199164e-18
8.98943,5.8448002171359e-17,2.105558466567242e-18
8.99073,5.87767303119778e-17,2.050435954919371e-18
8.99204,5.908278340898547e-17,2.14671810259118e-18
8.99334,6.192814174027554e-17,1.8241184860777282e-18
8.99464,5.85902601837889e-17,1.8301811346157852e-18
8.99594,5.877029104447802e-17,1.823566359560802e-18
8.99724,5.769731264670281e-17,1.929024613110675e-18
8.99854,5.78705205740969e-17,2.0236504772565436e-18
8.99984,5.823471294225118e-17,1.8655405606955737e-18
