wavelength,flux,error
8259.93,9.684627284700903e-17,1.4494859780294968e-15
8261.18,9.925250605443187e-17,1.5115929278338651e-15
8262.43,1.0000410278115699e-16,1.514190328140612e-15
8263.68,9.772395962136495e-17,1.471314681898357e-15
8264.93,1.0404104331615677e-16,1.4753758325374209e-15
8266.18,9.965350224954496e-17,1.4501078614078e-15
8267.43,9.919441232890874e-17,1.3178523651856334e-15
8268.68,1.0024871172007856e-16,1.4735536656266673e-15
8269.93,9.685609539571822e-17,1.4081181570191286e-15
8271.18,8.704805980068532e-17,1.256279029218372e-15
8272.43,8.880318228538554e-17,1.2505564761079607e-15
8273.68,9.109924008219303e-17,1.3921717817779972e-15
8274.93,9.286928537475135e-17,1.4244016546437549e-15
8276.18,9.319535233740652e-17,1.41393725247418e-15
8277.43,9.622229487089127e-17,1.4253794986795433e-15
8278.68,9.330863249913747e-17,1.3993662019897886e-15
8279.93,9.259930533766524e-17,1.3456742281645075e-15
8281.18,9.164209978899662e-17,1.334920980055366e-15
8282.43,8.835647342130194e-17,1.341524739994269e-15
8283.68,9.182473908835334e-17,1.3338221646350211e-15
8284.93,8.952047330542522e-17,1.3558941153657949e-15
8286.18,8.680240094127038e-17,1.261885633421179e-15
8287.43,8.906274084296055e-17,1.2327679627962816e-15
8288.68,8.653332077446599e-17,1.2624640484488002e-15
8289.93,8.172330337169586e-17,1.2113745656918943e-15
8291.18,8.53037001745162e-17,1.1867571471685458e-15
8292.43,8.121420289798992e-17,1.1821441222064329e-15
8293.68,8.373338190101021e-17,1.1857475642236394e-15
8294.93,8.752166440250587e-17,1.2230623340386327e-15
8296.18,8.551363468845993e-17,1.2661977183486776e-15
8297.43,8.521473381447723e-17,1.1762080944157014e-15
8298.68,8.469602320039763e-17,1.1297383204350152e-15
8299.93,8.662005561080806e-17,1.1650833950278655e-15
8301.18,8.35714361792528e-17,1.2638054267544793e-15
8302.43,7.846652951936654e-17,1.1355349368139835e-15
8303.68,7.782269963021515e-17,1.1144729274401533e-15
8304.93,8.248130310686279e-17,1.0990931641710426e-15
8306.18,8.284974048346555e-17,1.105738770225011e-15
8307.43,8.840751798115785e-17,1.162818026359604e-15
8308.68,8.707551161237124e-17,1.2933706713584512e-15
8309.93,8.771248391434683e-17,1.2219528079818062e-15
8311.18,8.56646048111813e-17,1.2490956463465796e-15
8312.43,8.349728831597033e-17,1.1934191678146888e-15
8313.68,8.414320379014945e-17,1.1666889266655475e-15
8314.93,8.390841239909421e-17,1.2969380110080103e-15
8316.18,8.414362454016723e-17,1.184784757714695e-15
8317.43,9.255322561782334e-17,1.2464538642992668e-15
8318.68,9.274820006378636e-17,1.242847863671937e-15
8319.93,9.040634968117432e-17,1.2314448282943455e-15
8321.18,8.697161098093138e-17,1.3118038269176012e-15
8322.43,8.84887359090035e-17,1.267805895877597e-15
8323.68,9.325288783608492e-17,1.2780738231875946e-15
8324.93,9.057881749378533e-17,1.2801608868897442e-15
8326.18,9.366759389747532e-17,1.237275709472831e-15
8327.43,8.437203589724991e-17,1.062024238279223e-15
8328.68,8.894015014684729e-17,1.0425200316630425e-15
8329.93,9.094574598394435e-17,1.1774230169347922e-15
8331.18,9.91129926722931e-17,1.2248979758014304e-15
8332.43,1.0000292434066545e-16,1.2862886820532934e-15
8333.68,9.071932543326703e-17,1.2815091535365196e-15
8334.93,8.526944285784786e-17,1.1881597494425089e-15
8336.18,8.147233286447127e-17,1.1160339257349105e-15
8337.43,8.681934479100325e-17,1.1530471598230916e-15
8338.68,8.665672619567478e-17,1.19966160156661e-15
8339.93,9.187498020442659e-17,1.267297135929778e-15
8341.18,9.320191548934201e-17,1.3142517927715102e-15
8342.43,9.095281733685977e-17,1.3338872865829417e-15
8343.68,8.77998324268486e-17,1.2412976151486649e-15
8344.93,8.793857977595793e-17,1.2119252604035872e-15
8346.18,8.488965340940146e-17,1.1874772438025242e-15
8347.43,8.384536560447746e-17,1.2355610404118723e-15
8348.68,8.567273723155398e-17,1.2367916766546314e-15
8349.93,8.845640144595287e-17,1.1387711754967238e-15
8351.18,8.786683632543589e-17,1.0841538814509796e-15
8352.43,8.770041794788754e-17,1.2426014561667527e-15
8353.68,9.048568947020667e-17,1.191271781015723e-15
8354.93,8.818607282367318e-17,1.2224795329576874e-15
8356.18,8.871044594800248e-17,1.2750091496273768e-15
8357.43,8.885809501430194e-17,1.2617767387668995e-15
8358.68,9.265442490710578e-17,1.252251557541122e-15
8359.93,9.185207859693267e-17,1.2010940188151014e-15
8361.18,9.614470744545454e-17,1.1027000285189874e-15
8362.43,9.481792202095982e-17,1.1426861098055055e-15
8363.68,9.063877637307647e-17,1.1785058789898506e-15
8364.93,9.535820105866254e-17,1.1154637059263534e-15
8366.18,9.638561332445569e-17,1.1955751125768687e-15
8367.43,9.8240506836416e-17,1.2570986858842881e-15
8368.68,9.77961387238978e-17,1.3394646284866424e-15
8369.93,9.743088859443681e-17,1.2815511172385331e-15
8371.18,9.563773289547585e-17,1.2245752660871094e-15
8372.43,9.273256129411589e-17,1.1560165904686562e-15
8373.68,8.653902038860759e-17,1.0487710895040572e-15
8374.93,8.577568895439359e-17,1.0240104931423317e-15
8376.18,9.043720892011076e-17,1.1100840128561454e-15
8377.43,9.346840644841437e-17,1.0887226701167563e-15
8378.68,9.157980005240813e-17,1.0946223886955662e-15
8379.93,9.450579989435207e-17,1.1374090282785993e-15
8381.18,9.47288427595396e-17,1.1653945039478778e-15
8382.43,9.083650975503496e-17,1.032305822610232e-15
8383.68,9.477461827457389e-17,1.0375604726365486e-15
8384.93,9.111613802740236e-17,1.204637612576801e-15
8386.18,8.562058737143011e-17,1.1595317448379098e-15
8387.43,8.312544875629977e-17,1.030825800026618e-15
8388.68,8.318254961878319e-17,9.714033339574406e-16
8389.93,8.622641911420016e-17,1.1101276852835602e-15
8391.18,8.725474502085928e-17,1.161441750079603e-15
8392.43,8.954569103049375e-17,1.1271633873569207e-15
8393.68,8.987950794567268e-17,1.1398803045995561e-15
8394.93,8.948785693455335e-17,1.1008797433581315e-15
8396.18,8.734099179684761e-17,1.1188272241252008e-15
8397.43,9.063111914201862e-17,1.064532951790573e-15
8398.68,9.290262087698814e-17,1.128017924653814e-15
8399.93,9.330411901389424e-17,1.212715510634966e-15
8401.18,9.61887603053473e-17,1.1876579494453683e-15
8402.43,9.4635060993156e-17,1.1291241263407402e-15
8403.68,9.480068301276063e-17,1.1448339960167932e-15
8404.93,9.149761132255636e-17,1.1417762489775657e-15
8406.18,9.743862406687432e-17,1.2110753551184887e-15
8407.43,9.798716112401912e-17,1.2460730416884909e-15
8408.68,9.839861349714787e-17,1.2724825587772593e-15
8409.93,9.975879960188057e-17,1.2287802703358532e-15
8411.18,9.786047701945515e-17,1.1715520184450744e-15
8412.43,9.851624156135462e-17,9.898721916800574e-16
8413.68,1.0266398105321466e-16,1.0878445744401053e-15
8414.93,1.0468360511745144e-16,1.0999138724620243e-15
8416.18,1.0470740269907046e-16,1.2334997942854412e-15
8417.43,9.993856537120407e-17,1.25287703412131e-15
8418.68,9.368775346518405e-17,1.207334251503835e-15
8419.93,8.738584615830785e-17,1.149867427873618e-15
8421.18,8.913811076097729e-17,1.1031260588246796e-15
8422.43,9.734044304197996e-17,1.146830631775108e-15
8423.68,9.588588982421113e-17,1.1585550300627446e-15
8424.93,9.846640851202815e-17,1.1712084139631576e-15
8426.18,9.529126628464647e-17,1.0568100180922648e-15
8427.43,9.916859909780785e-17,9.329111789149425e-16
8428.68,9.453660911514374e-17,1.094966687720391e-15
8429.93,9.291206485814398e-17,1.2380589035714e-15
8431.18,9.551222701291622e-17,1.1964785753003504e-15
8432.43,9.05317589369562e-17,1.1971481494150272e-15
8433.68,7.688288769470475e-17,9.983226938169085e-16
8434.93,7.021348020297028e-17,7.546966454431695e-16
8436.18,7.386710326491531e-17,7.673299565350074e-16
8437.43,8.30993466848874e-17,1.001259015630389e-15
8438.68,8.45377496092921e-17,1.0035432876307826e-15
8439.93,8.986423741113256e-17,1.071584061985373e-15
8441.18,8.313274001195421e-17,1.1420802828974654e-15
8442.43,7.347473877569666e-17,9.875560322741928e-16
8443.68,6.552550649150035e-17,9.009575847753409e-16
8444.93,6.300231285943749e-17,8.147595607057447e-16
8446.18,7.025629299245741e-17,8.475405786297881e-16
8447.43,6.966232737108934e-17,9.701483528829185e-16
8448.68,7.073703679381932e-17,1.0203050620792939e-15
8449.93,7.507412778257306e-17,9.851918802670623e-16
8451.18,6.897954893540861e-17,9.843100302462203e-16
8452.43,6.535863785646597e-17,8.527233982180221e-16
8453.68,6.260735872349818e-17,8.268412008930395e-16
8454.93,6.382271626181269e-17,7.807916986168743e-16
8456.18,6.553291820405424e-17,8.033016679902114e-16
8457.43,6.475307502435462e-17,7.65281714703522e-16
8458.68,6.645800434186084e-17,7.962731786306266e-16
8459.93,6.661867481091112e-17,8.712062781447958e-16
8461.18,6.790167847488255e-17,8.960851205101915e-16
8462.43,6.990638601075509e-17,8.809195832906936e-16
8463.68,6.559765458480876e-17,8.828311825045867e-16
8464.93,6.28036096449565e-17,8.191243730298909e-16
8466.18,6.547231776980168e-17,8.390858420095487e-16
8467.43,6.658638007741357e-17,8.40957484685495e-16
8468.68,6.775027498355339e-17,7.881667841210944e-16
8469.93,6.97346353792333e-17,7.765213622893494e-16
8471.18,6.959566314843227e-17,8.778300742053891e-16
8472.43,6.752785392053765e-17,8.317010928900146e-16
8473.68,6.594150240123677e-17,8.201808225227192e-16
8474.93,6.913728367853567e-17,8.584961421643121e-16
8476.18,6.802262947355207e-17,8.850380036622059e-16
8477.43,7.083926923861235e-17,9.1079009644248e-16
8478.68,6.843676340576427e-17,9.275264015596726e-16
8479.93,6.81265463209193e-17,9.376037874721838e-16
8481.18,6.711862504430475e-17,9.21981315874271e-16
8482.43,7.400146563340822e-17,9.246534852256597e-16
8483.68,6.894846452520957e-17,9.48029194776685e-16
8484.93,6.952677647637712e-17,9.599838535254458e-16
8486.18,7.411451739793818e-17,9.470383340763942e-16
8487.43,7.4572276195773e-17,9.313392297879759e-16
8488.68,7.182355475343891e-17,9.70109641180529e-16
8489.93,7.503596629343789e-17,9.988316402278646e-16
8491.18,7.526530068530399e-17,1.0242750024456418e-15
8492.43,7.838626144364143e-17,1.0070222947045926e-15
8493.68,7.451166729216531e-17,8.94891986558206e-16
8494.93,7.581797306332327e-17,9.222699140736548e-16
8496.18,7.176655830413649e-17,9.173788779404902e-16
8497.43,7.062508712733064e-17,9.817393012143849e-16
8498.68,7.095802908822253e-17,1.0120035843816776e-15
8499.93,7.488968026728084e-17,9.779888934716725e-16
8501.18,7.305042174265685e-17,9.911055182902182e-16
8502.43,7.656475876600956e-17,9.95549290741355e-16
8503.68,7.735232217699752e-17,9.56167062031882e-16
8504.93,7.15241494754111e-17,8.528675601380945e-16
8506.18,7.130030359315245e-17,7.578167603912464e-16
8507.43,7.243634498754065e-17,8.170043676052717e-16
8508.68,7.374062568899014e-17,9.0696298500104e-16
8509.93,7.283038241823756e-17,9.327718891265225e-16
8511.18,6.9607333573509e-17,9.221669090850063e-16
8512.43,7.38777461331984e-17,9.193992822601086e-16
8513.68,7.247979638359151e-17,9.473461376730542e-16
8514.93,7.072256697318837e-17,8.677435177362657e-16
8516.18,7.151604308651042e-17,8.415008244217199e-16
8517.43,6.944860780634175e-17,8.690299335149907e-16
8518.68,6.944745990241438e-17,8.193408261842518e-16
8519.93,6.441888150630315e-17,8.199631199045543e-16
8521.18,5.791345498738705e-17,8.109361687376006e-16
8522.43,6.372643751874499e-17,8.179405498859869e-16
8523.68,7.087315803226286e-17,8.703498913166421e-16
8524.93,7.324367522629422e-17,8.78542881423734e-16
8526.18,7.295777966501976e-17,9.588390912390056e-16
8527.43,7.20775059134546e-17,9.660195038173712e-16
8528.68,7.334203963421407e-17,9.484090275823144e-16
8529.93,7.373003345354057e-17,9.111815020520866e-16
8531.18,7.38468787385947e-17,9.19660161424507e-16
8532.43,7.285785883969295e-17,9.028269912292128e-16
8533.68,7.506901450096315e-17,9.119316282597769e-16
8534.93,7.682659338565115e-17,9.204591734531453e-16
8536.18,7.824432905195798e-17,9.196788360818034e-16
8537.43,7.300409166219699e-17,8.848632928667573e-16
8538.68,7.044738723487385e-17,9.588278311394146e-16
8539.93,7.28217631162504e-17,9.603537789304827e-16
8541.18,7.613748496951538e-17,1.021816692152973e-15
8542.43,7.286191247967678e-17,9.538869688311706e-16
8543.68,7.405702837645173e-17,8.631211449465678e-16
8544.93,7.795076423394533e-17,8.288344993357289e-16
8546.18,7.798492700218054e-17,8.819147922714348e-16
8547.43,7.625038063512471e-17,9.682494518391409e-16
8548.68,7.706453491721596e-17,9.311417127962274e-16
8549.93,7.97632702487967e-17,9.595446023265149e-16
8551.18,7.806196960668328e-17,9.781837429624797e-16
8552.43,8.001544154935056e-17,9.974938058516488e-16
8553.68,8.082988613839806e-17,9.526228147255436e-16
8554.93,7.873486907419021e-17,9.736232480347923e-16
8556.18,8.005383837050583e-17,9.867219132560518e-16
8557.43,8.138954826692613e-17,1.0284583782824175e-15
8558.68,7.802906757797005e-17,1.0090534049976836e-15
8559.93,7.639634289587609e-17,9.114080713762624e-16
8561.18,7.573363347103143e-17,8.839931338415885e-16
8562.43,7.819180414148535e-17,9.18979838067647e-16
8563.68,7.961931389833626e-17,9.16053289814153e-16
8564.93,7.768438355333437e-17,9.892243013957102e-16
8566.18,8.107621071327661e-17,1.0074347869647892e-15
8567.43,7.89747798623165e-17,1.023773151286556e-15
8568.68,8.00857386503927e-17,9.883086300286496e-16
8569.93,7.81998516551994e-17,9.496931623124878e-16
8571.18,7.567451233211076e-17,9.622268259987396e-16
8572.43,7.566451905704168e-17,9.12197297280162e-16
8573.68,7.572056017504934e-17,9.640122471108802e-16
8574.93,7.407917388494108e-17,9.927811570808738e-16
8576.18,7.536358735444355e-17,1.0208669324202723e-15
8577.43,8.12774354613689e-17,1.0348923955811484e-15
8578.68,7.713887580557581e-17,1.0015541546753973e-15
8579.93,7.567167075648589e-17,9.579274799225434e-16
8581.18,7.426477976916512e-17,9.66267317245989e-16
8582.43,7.572841726928004e-17,9.895045008610247e-16
8583.68,7.779532205562599e-17,9.284483575560376e-16
8584.93,7.732142994248209e-17,9.318913621616702e-16
8586.18,8.156689512230691e-17,9.673056281025518e-16
8587.43,8.104421358285684e-17,9.893026472249266e-16
8588.68,8.411284743832483e-17,9.80185166088308e-16
8589.93,8.441067861868094e-17,9.662539871555776e-16
8591.18,8.408135369643255e-17,9.428422218712547e-16
8592.43,8.371039138562123e-17,9.294387545197334e-16
8593.68,7.990774232507283e-17,9.617192036781432e-16
8594.93,8.356595341335929e-17,9.543364842327484e-16
8596.18,8.141154731698144e-17,9.479300528104465e-16
8597.43,8.134059375690019e-17,9.551124041449852e-16
8598.68,7.594184328729924e-17,9.694358898014952e-16
8599.93,8.120667061131243e-17,9.764842344389999e-16
8601.18,8.319539037792672e-17,9.901107767617054e-16
8602.43,8.336798954678237e-17,1.0048433132449336e-15
8603.68,8.092620792935604e-17,9.9729112281001e-16
8604.93,7.857500430815604e-17,9.925554516941578e-16
8606.18,7.763370042977066e-17,1.0008723853204402e-15
8607.43,8.38208647960991e-17,1.0134284465501313e-15
8608.68,8.285047722999673e-17,1.0192761496529047e-15
8609.93,8.411153428305446e-17,1.034914912696126e-15
8611.18,8.00168513729023e-17,9.784217839877567e-16
8612.43,7.563746007542172e-17,9.485484948705588e-16
8613.68,7.84152830214442e-17,9.225534613683802e-16
8614.93,7.783115396486205e-17,9.836373371640035e-16
8616.18,7.166665584553977e-17,9.83642401789337e-16
8617.43,7.295500967339467e-17,9.566537248551346e-16
8618.68,7.763508391871373e-17,9.38255563454851e-16
8619.93,7.787889331205017e-17,9.848220329105332e-16
8621.18,7.988049315253677e-17,9.700354638732606e-16
8622.43,8.11212634138299e-17,1.0046929752362063e-15
8623.68,7.224278190380608e-17,9.692033254074812e-16
8624.93,6.388635967391348e-17,9.167647414940835e-16
8626.18,6.790830367674039e-17,9.78845420048841e-16
8627.43,6.836890394881565e-17,1.0068269812205577e-15
8628.68,6.886798522767322e-17,1.0057839780982646e-15
8629.93,6.78426732133085e-17,9.815024177286255e-16
8631.18,7.017594155352512e-17,9.871213855928082e-16
8632.43,7.622153632089836e-17,1.012701297785874e-15
8633.68,7.575003191970086e-17,1.0090577188736586e-15
8634.93,7.400260236518856e-17,9.98932237811758e-16
8636.18,7.649188725937728e-17,9.935029795439372e-16
8637.43,7.48346046396055e-17,1.0172942200770652e-15
8638.68,7.181159361881612e-17,9.85286230629173e-16
8639.93,6.937199405198736e-17,9.793896566326368e-16
8641.18,7.362051390098865e-17,1.0059247866401729e-15
8642.43,7.316041256650226e-17,1.0301987188118953e-15
8643.68,7.61417997349597e-17,1.0202806504997037e-15
8644.93,7.537122257208704e-17,1.0238889543450513e-15
8646.18,6.763286371476531e-17,9.87799134597208e-16
8647.43,7.10943776830162e-17,9.817435878159333e-16
8648.68,7.24904443092045e-17,9.847853037325216e-16
8649.93,7.141719902564107e-17,1.0182433431430186e-15
8651.18,6.851813470189009e-17,1.0728980066027625e-15
8652.43,7.561805893813443e-17,9.718708563881917e-16
8653.68,7.755120209056286e-17,1.0328627476399992e-15
8654.93,8.184963421569396e-17,1.0300418026065952e-15
8656.18,8.247927839241254e-17,9.898276621927363e-16
8657.43,8.12698841808717e-17,9.977719009555418e-16
8658.68,8.089566436562155e-17,1.008231080837904e-15
8659.93,8.132369515944938e-17,9.69502087991068e-16
8661.18,8.303847791620334e-17,9.569417702316135e-16
8662.43,8.484056456405967e-17,9.414741443152653e-16
8663.68,8.156964085798178e-17,9.31098228098013e-16
8664.93,7.869625902763018e-17,9.619041965499057e-16
8666.18,8.352328747600053e-17,1.0137308760922452e-15
8667.43,7.892275344797753e-17,1.0317027793337601e-15
8668.68,7.34581985236164e-17,1.0065047923642236e-15
8669.93,7.333607069271158e-17,1.011750393548382e-15
8671.18,7.312589692965073e-17,1.0311095051167603e-15
8672.43,7.246515192027808e-17,1.036181697060773e-15
8673.68,7.360968718575719e-17,1.0076660451881287e-15
8674.93,7.588078192636042e-17,9.692509433495026e-16
8676.18,7.664193713408435e-17,9.858453796539842e-16
8677.43,8.363015731164403e-17,1.0455346595924447e-15
8678.68,8.234561506784475e-17,1.035466474388851e-15
8679.93,8.12736489693492e-17,1.0338942755612905e-15
8681.18,7.608683435954641e-17,1.009837118156966e-15
8682.43,7.476956847208326e-17,9.32588157043426e-16
8683.68,7.653130892505283e-17,9.647003039828067e-16
8684.93,8.282717119947703e-17,1.0488326530704143e-15
8686.18,7.873063337480438e-17,1.1038046204969755e-15
8687.43,7.838441512245688e-17,1.0925525705631931e-15
8688.68,7.166976889381063e-17,9.757870259651798e-16
8689.93,7.372480819922132e-17,9.839017920662398e-16
8691.18,7.192628133296605e-17,9.324944493019463e-16
8692.43,7.0130259586804e-17,9.232283876343634e-16
8693.68,6.519798035128068e-17,8.824686283453096e-16
8694.93,6.531703298680938e-17,8.761691758031994e-16
8696.18,6.767563364608534e-17,8.943262739020211e-16
8697.43,7.158400121906053e-17,9.269098581289658e-16
8698.68,7.204687192511799e-17,9.17871753362347e-16
8699.93,7.472252224965413e-17,9.376685642185985e-16
8701.18,7.13969685952787e-17,9.35423497549151e-16
8702.43,6.725261863100284e-17,9.42048361844041e-16
8703.68,7.218244331242981e-17,9.618555868796934e-16
8704.93,7.116582795029921e-17,9.788312185026798e-16
8706.18,7.09650355471572e-17,9.660978290446404e-16
8707.43,6.721207044092665e-17,9.690827402299601e-16
8708.68,6.805988299186012e-17,9.910739961261287e-16
8709.93,6.351129292379384e-17,9.062224366179846e-16
8711.18,6.600802162070914e-17,8.689080147454686e-16
8712.43,6.929074408875886e-17,9.291126476053638e-16
8713.68,6.890498232641033e-17,9.073753941470674e-16
8714.93,6.846645204942595e-17,8.5972487138482235e-16
8716.18,7.241271118106113e-17,8.584504455162059e-16
8717.43,6.902974577146883e-17,8.611127768650066e-16
8718.68,6.525422309222986e-17,8.910789059452895e-16
8719.93,7.061882493800436e-17,8.830671406990991e-16
8721.18,7.178013466350713e-17,8.974192575920007e-16
8722.43,7.553588552921204e-17,9.047408699137156e-16
8723.68,7.106164518309512e-17,9.017836710755751e-16
8724.93,7.102647648933378e-17,9.367476215699146e-16
8726.18,7.51183184283488e-17,9.04678228860296e-16
8727.43,7.941168675842528e-17,9.332570765545546e-16
8728.68,8.234259464118853e-17,9.698402763356984e-16
8729.93,7.804582934911563e-17,1.0147033734050927e-15
8731.18,7.290015728490462e-17,9.342086189173335e-16
8732.43,7.411930101705027e-17,8.908448041062352e-16
8733.68,7.726403097069313e-17,9.296876422504243e-16
8734.93,7.661302667020665e-17,8.986583994311313e-16
8736.18,7.661194828770764e-17,8.906115080308482e-16
8737.43,7.067507088352724e-17,9.246993279996635e-16
8738.68,6.853216526296316e-17,9.221652539376172e-16
8739.93,7.532132457028086e-17,9.435432571300985e-16
8741.18,7.908241202281077e-17,9.648455323984723e-16
8742.43,7.73437787235429e-17,9.663048781997487e-16
8743.68,7.96492218106904e-17,9.935654432522906e-16
8744.93,8.657215138353775e-17,1.0023962782498318e-15
8746.18,8.3814019566444e-17,9.834270864504918e-16
8747.43,7.755389780779884e-17,9.200045334423818e-16
8748.68,7.645701140967164e-17,9.088819938934703e-16
8749.93,7.757460682773252e-17,9.480727150384248e-16
8751.18,8.5110911671492e-17,9.562823672628345e-16
8752.43,9.332816961632626e-17,9.987896950971548e-16
8753.68,8.809374305140443e-17,1.0155233471578458e-15
8754.93,7.954579846632236e-17,9.939717591007802e-16
8756.18,7.558000859318933e-17,9.470164522073293e-16
8757.43,8.353182306382374e-17,9.540345960013426e-16
8758.68,8.494053002605283e-17,1.0292150646845242e-15
8759.93,8.34944075442082e-17,1.0689598222091546e-15
8761.18,8.196939699543812e-17,1.093813213194169e-15
8762.43,7.940911875198431e-17,1.0611446796642713e-15
8763.68,8.063851071098968e-17,1.0106555748017014e-15
8764.93,8.089262355794452e-17,9.65996792471487e-16
8766.18,7.673611021308266e-17,9.67504326026496e-16
8767.43,7.421620593269746e-17,9.603999928023161e-16
8768.68,7.931388175033808e-17,1.0117992227684598e-15
8769.93,8.751012171207039e-17,1.0394214495579316e-15
8771.18,9.124505608445387e-17,1.0911235507639507e-15
8772.43,9.24559997286148e-17,1.0566704052538075e-15
8773.68,9.526301222497715e-17,1.0837639832653416e-15
8774.93,1.0023502122124212e-16,1.1254411582443417e-15
8776.18,1.0008027603222049e-16,1.1538426177177449e-15
8777.43,9.083606947186544e-17,1.0836651136581713e-15
8778.68,8.448606938567081e-17,1.0579555219682736e-15
8779.93,8.485691862741559e-17,1.045387629475704e-15
8781.18,8.66044579126333e-17,1.0662734577615404e-15
8782.43,8.9081285704479e-17,1.0549233886307832e-15
8783.68,8.827570279073057e-17,1.0843505385291839e-15
8784.93,9.247438968226895e-17,1.1214385223199488e-15
8786.18,9.32414401803105e-17,1.1369068123957753e-15
8787.43,8.837189186768599e-17,1.106737996425519e-15
8788.68,8.688765288786739e-17,1.1010685839413345e-15
8789.93,9.357117464853421e-17,1.116037453342618e-15
8791.18,9.61569697085019e-17,1.1496999819246675e-15
8792.43,9.494399700912743e-17,1.1451537826723424e-15
8793.68,9.716613971106624e-17,1.1484584698257065e-15
8794.93,9.786771419319535e-17,1.1267848732964644e-15
8796.18,1.0210246363790416e-16,1.1242421831258135e-15
8797.43,1.0980639875676773e-16,1.1773330370074124e-15
8798.68,1.0592628042781727e-16,1.231881811544235e-15
8799.93,9.611578262528304e-17,1.1408526672820296e-15
8801.18,8.23481108447931e-17,1.001821909150992e-15
8802.43,8.632774652032466e-17,9.492888958775069e-16
8803.68,9.312171601163035e-17,9.892662795118744e-16
8804.93,9.642195001970805e-17,1.0376816391716387e-15
8806.18,9.568927578761366e-17,1.0402819104047628e-15
8807.43,9.130040509346656e-17,9.975504859481372e-16
8808.68,9.95096908986862e-17,1.1035619096643612e-15
8809.93,9.724255130010088e-17,1.1335831330543976e-15
8811.18,1.0532706536619271e-16,1.1593098820921677e-15
8812.43,1.1400693639186003e-16,1.2240911814896833e-15
8813.68,1.1515937710943849e-16,1.2322930729179957e-15
8814.93,1.081148203086684e-16,1.2163430336889112e-15
8816.18,1.17866022282736e-16,1.228775500103362e-15
8817.43,1.2067692115363325e-16,1.2463579744354598e-15
8818.68,1.1834589416584417e-16,1.2751714680324447e-15
8819.93,1.2328436882468423e-16,1.2624632405903709e-15
8821.18,1.1172536695529646e-16,1.210912851834484e-15
8822.43,9.869234664037778e-17,1.119592589687355e-15
8823.68,1.0042337711621141e-16,1.0230490162127767e-15
8824.93,1.0782624598614362e-16,1.040648600551455e-15
8826.18,1.1392198250753032e-16,1.1113196758835354e-15
8827.43,1.0932195338393654e-16,1.1677665976304919e-15
8828.68,1.1101112496036903e-16,1.197383572563343e-15
8829.93,1.204247565985804e-16,1.2207699657194781e-15
8831.18,1.25066310757143e-16,1.2348503391675055e-15
8832.43,1.1252604601851747e-16,1.2898253799033406e-15
8833.68,1.1390509526116232e-16,1.2440340363686495e-15
8834.93,1.1644915030200702e-16,1.2832057467227294e-15
8836.18,1.2607997700250563e-16,1.269706098851052e-15
8837.43,1.235432033440969e-16,1.2355113328827401e-15
8838.68,1.2172969133199846e-16,1.2046635743811225e-15
8839.93,1.2212402401517593e-16,1.2162141103349452e-15
8841.18,1.3299357577977351e-16,1.2995381320594616e-15
8842.43,1.273887936639748e-16,1.2728315147260376e-15
8843.68,1.171727962848186e-16,1.2656430553082086e-15
8844.93,1.0749748701277561e-16,1.1667896994150348e-15
8846.18,1.0956342542862052e-16,1.1744421299971337e-15
8847.43,1.097337820461841e-16,1.1903791789745449e-15
8848.68,1.0762188999533331e-16,1.1732546196617487e-15
8849.93,1.0576689139748044e-16,1.1930560726978089e-15
8851.18,1.2605867451389224e-16,1.2340740514610475e-15
8852.43,1.422905628548318e-16,1.3671970573077098e-15
8853.68,1.4410458628000233e-16,1.3667832245867567e-15
8854.93,1.3274392273601404e-16,1.2940659486463246e-15
8856.18,1.23679252768958e-16,1.2334933964553094e-15
8857.43,1.2184493139098374e-16,1.2670376364573164e-15
8858.68,1.1179837728872437e-16,1.2154542888262366e-15
8859.93,9.943293324658722e-17,1.0710907933691402e-15
8861.18,9.549768450597715e-17,9.568165685201865e-16
8862.43,1.0205659293113524e-16,9.86319949858909e-16
8863.68,1.0463925236068153e-16,9.918606415508353e-16
8864.93,1.0814547464588394e-16,1.0661809760147442e-15
8866.18,1.1648340987097596e-16,1.1459908242003595e-15
8867.43,1.1808679404736797e-16,1.1493105804447811e-15
8868.68,9.941720494218744e-17,1.063357353601253e-15
8869.93,8.913748758398709e-17,1.0178726058839104e-15
8871.18,9.087171679975867e-17,9.173610100057853e-16
8872.43,8.860938456976815e-17,9.0866691498215e-16
8873.68,8.649008233606686e-17,9.116681764399187e-16
8874.93,8.860162707145352e-17,9.106830497684238e-16
8876.18,9.729712996860357e-17,9.68485396504577e-16
8877.43,1.027402358073589e-16,1.0530553340914039e-15
8878.68,1.0744608063036533e-16,1.0322859559560775e-15
8879.93,1.0841757852604207e-16,1.0647659441713125e-15
8881.18,1.1205038296455178e-16,1.0214062640969417e-15
8882.43,9.903097156018799e-17,1.0038759060343538e-15
8883.68,9.439476854119167e-17,9.76531781933806e-16
8884.93,9.359406968317029e-17,9.740627414798782e-16
8886.18,1.0226762008447172e-16,9.658042363954587e-16
8887.43,1.122077356234852e-16,9.869657490912732e-16
8888.68,1.148103451913196e-16,1.0578842215007652e-15
8889.93,1.1069316372412433e-16,1.134151407517154e-15
8891.18,1.1066653903714075e-16,1.1214358499388202e-15
8892.43,1.1274554852372464e-16,1.1177648086000105e-15
